,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending
255,schedule,Python job scheduling for humans.,Job Scheduler,,https://github.com/dbader/schedule,True,31,dbader/schedule,https://github.com/dbader/schedule,2013-05-19 12:51:20.000,2022-07-25 09:25:24.000,2022-04-23 10:54:55,784.0,9861.0,381.0,51.0,120.0,263.0,MIT,,schedule,conda-forge/schedule,,,3.0,19571.0,19571.0,https://pypi.org/project/schedule,1972811.0,1973387.0,https://anaconda.org/conda-forge/schedule,2021-04-10 12:19:56.940,19018.0,1.0,,
256,paramiko,The leading native Python SSHv2 protocol library.,Cryptography,,https://github.com/paramiko/paramiko,True,31,paramiko/paramiko,https://github.com/paramiko/paramiko,2009-02-02 03:41:08.000,2022-08-31 18:21:33.000,2022-06-10 16:09:40,1774.0,7848.0,,176.0,722.0,678.0,LGPL-2.1,,paramiko,conda-forge/paramiko,,,24.0,61590.0,61590.0,https://pypi.org/project/paramiko,29661085.0,29690399.0,https://anaconda.org/conda-forge/paramiko,2022-05-17 13:06:11.920,2110626.0,1.0,,
257,sh,A full-fledged subprocess replacement for Python.,Processes,,https://github.com/amoffat/sh,True,31,amoffat/sh,https://github.com/amoffat/sh,2012-01-15 05:52:06.000,2022-08-20 16:39:45.000,2022-08-18 13:49:51,453.0,6357.0,1273.0,85.0,9.0,406.0,MIT,,sh,conda-forge/sh,,,5.0,9969.0,9969.0,https://pypi.org/project/sh,3390130.0,3391980.0,https://anaconda.org/conda-forge/sh,2022-06-20 08:34:52.323,133231.0,1.0,,
258,xmltodict,Working with XML feel like you are working with JSON.,HTML Manipulation,,https://github.com/martinblech/xmltodict,True,31,martinblech/xmltodict,https://github.com/martinblech/xmltodict,2012-04-17 14:38:21.000,2022-07-17 08:50:35.000,2022-05-08 16:31:38,434.0,4889.0,220.0,49.0,61.0,157.0,MIT,,xmltodict,conda-forge/xmltodict,,,4.0,42539.0,42539.0,https://pypi.org/project/xmltodict,18572991.0,18598629.0,https://anaconda.org/conda-forge/xmltodict,2022-05-08 14:42:37.794,1871622.0,1.0,,
259,django-crispy-forms,A Django app which lets you create beautiful forms in a very elegant and DRY way.,Forms,,https://github.com/django-crispy-forms/django-crispy-forms,True,31,django-crispy-forms/django-crispy-forms,https://github.com/django-crispy-forms/django-crispy-forms,2011-11-01 11:48:03.000,2022-08-18 12:15:13.000,2022-07-15 10:14:31,675.0,4519.0,,220.0,55.0,595.0,MIT,,django-crispy-forms,conda-forge/django-crispy-forms,2022-01-25 08:05:43,1.14.0,20.0,97195.0,97195.0,https://pypi.org/project/django-crispy-forms,677848.0,678747.0,https://anaconda.org/conda-forge/django-crispy-forms,2022-01-25 11:08:25.716,54852.0,2.0,,
260,VCR.py,Record and replay HTTP interactions on your tests.,Testing,,https://github.com/kevin1024/vcrpy,True,31,kevin1024/vcrpy,https://github.com/kevin1024/vcrpy,2012-05-29 04:52:00.000,2022-09-01 02:22:30.731,2022-08-31 19:14:32,294.0,2297.0,1042.0,118.0,81.0,254.0,MIT,,vcrpy,conda-forge/vcrpy,2022-08-31 19:15:25,4.2.1,54.0,4160.0,4160.0,https://pypi.org/project/vcrpy,1680512.0,1683754.0,https://anaconda.org/conda-forge/vcrpy,2022-09-01 02:22:30.731,256168.0,2.0,,
261,wemake-python-styleguide,The strictest and most opinionated python linter ever.,Code Analysis,,https://github.com/wemake-services/wemake-python-styleguide,True,31,wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,2018-03-09 21:04:25.000,2022-08-24 02:17:31.000,2022-08-16 07:55:13,337.0,2002.0,2101.0,173.0,93.0,931.0,MIT,,wemake-python-styleguide,conda-forge/wemake-python-styleguide,2022-03-11 19:01:02,0.16.1,53.0,5008.0,5008.0,https://pypi.org/project/wemake-python-styleguide,252658.0,252658.0,https://anaconda.org/conda-forge/wemake-python-styleguide,,,2.0,,-1.0
262,voluptuous,A Python data validation library.,Data Validation,,https://github.com/alecthomas/voluptuous,True,31,alecthomas/voluptuous,https://github.com/alecthomas/voluptuous,2010-07-15 09:55:10.000,2022-07-13 12:30:11.000,2022-07-13 12:30:11,199.0,1749.0,457.0,88.0,39.0,198.0,BSD-3-Clause,,voluptuous,conda-forge/voluptuous,2022-04-07 15:40:18,0.13.1,12.0,5402.0,5402.0,https://pypi.org/project/voluptuous,1389327.0,1391991.0,https://anaconda.org/conda-forge/voluptuous,2022-04-07 20:13:26.332,197138.0,2.0,,
263,MarkupSafe,Implements a XML/HTML/XHTML Markup safe string for Python.,HTML Manipulation,,https://github.com/pallets/markupsafe,True,31,pallets/markupsafe,https://github.com/pallets/markupsafe,2010-06-22 17:22:58.000,2022-08-01 23:22:24.000,2022-08-01 16:08:57,115.0,491.0,,39.0,,99.0,BSD-3-Clause,,markupsafe,conda-forge/markupsafe,2022-03-15 13:21:57,2.1.1,9.0,934024.0,934024.0,https://pypi.org/project/markupsafe,114066726.0,114341218.0,https://anaconda.org/conda-forge/markupsafe,2022-06-08 16:56:29.553,21135897.0,1.0,,-1.0
264,fastapi,"A modern, fast, web framework for building APIs with Python 3.6+ based on standard Python type hints.",RESTful API,,https://github.com/tiangolo/fastapi,True,30,tiangolo/fastapi,https://github.com/tiangolo/fastapi,2018-12-08 08:21:47.000,2022-09-01 11:53:34.000,2022-09-01 09:59:45,3806.0,48828.0,2335.0,370.0,1105.0,1954.0,MIT,,fastapi,conda-forge/fastapi,2022-08-26 15:21:18,0.81.0,100.0,,,https://pypi.org/project/fastapi,8120333.0,8144600.0,https://anaconda.org/conda-forge/fastapi,2022-08-26 17:50:12.578,897909.0,2.0,,
265,poetry,Python dependency management and packaging made easy.,Package Management,,https://github.com/python-poetry/poetry,True,30,sdispater/poetry,https://github.com/python-poetry/poetry,2018-02-28 15:23:47.000,2022-09-01 10:33:16.000,2022-09-01 09:16:22,1687.0,21182.0,2507.0,385.0,908.0,3231.0,MIT,python-poetry/poetry,poetry,conda-forge/poetry,2022-08-31 03:46:13,1.2.0,100.0,,,https://pypi.org/project/poetry,8023424.0,8296917.0,https://anaconda.org/conda-forge/poetry,2022-08-31 12:09:56.826,589394.0,1.0,13816097.0,
266,Zipline,A Pythonic algorithmic trading library.,Science,,https://github.com/quantopian/zipline,True,30,quantopian/zipline,https://github.com/quantopian/zipline,2012-10-19 15:50:29.000,2022-07-20 11:57:42.000,2020-10-14 16:36:49,4029.0,15420.0,6226.0,155.0,321.0,652.0,Apache-2.0,,zipline,conda-forge/zipline,2020-10-05 15:43:07,1.4.1,13.0,881.0,881.0,https://pypi.org/project/zipline,3109.0,3367.0,https://anaconda.org/conda-forge/zipline,2020-10-05 18:38:58.729,6214.0,2.0,,
267,requests-html,Pythonic HTML Parsing for Humans.,Web Content Extracting,,https://github.com/psf/requests-html,True,30,psf/requests-html,https://github.com/psf/requests-html,2018-02-24 20:11:02.000,2022-07-30 23:24:55.000,2020-05-10 19:40:04,847.0,12713.0,449.0,62.0,162.0,202.0,MIT,,requests-html,conda-forge/requests-html,2019-02-18 21:38:41,0.10.0,1.0,8549.0,8549.0,https://pypi.org/project/requests-html,751938.0,752116.0,https://anaconda.org/conda-forge/requests-html,2021-06-26 09:29:57.542,2677.0,1.0,,
268,saltstack,Infrastructure automation and management system.,DevOps Tools,,https://github.com/saltstack/salt,True,30,saltstack/salt,https://github.com/saltstack/salt,2011-02-20 20:16:56.000,2022-09-01 14:23:40.000,2022-09-01 13:05:12,5103.0,12691.0,114145.0,3780.0,2322.0,22413.0,Apache-2.0,,salt,conda-forge/salt,2022-08-25 15:19:01,3005,100.0,,,https://pypi.org/project/salt,72963.0,73508.0,https://anaconda.org/conda-forge/salt,2019-02-26 15:59:37.890,26242.0,2.0,15694.0,
269,beets,A music library manager and [MusicBrainz](https://musicbrainz.org/) tagger.,Audio,,https://github.com/beetbox/beets,True,30,beetbox/beets,https://github.com/beetbox/beets,2010-08-09 23:17:20.000,2022-09-01 00:06:10.000,2022-08-27 20:18:24,1662.0,11126.0,10706.0,509.0,470.0,2042.0,MIT,,beets,conda-forge/beets,2021-11-27 16:44:38,1.6.0,33.0,258.0,258.0,https://pypi.org/project/beets,1783.0,1852.0,https://anaconda.org/conda-forge/beets,,,1.0,7673.0,
270,Theano,A library for fast numerical computation.,Deep Learning,,https://github.com/Theano/Theano,True,30,Theano/Theano,https://github.com/Theano/Theano,2011-08-10 03:48:06.000,2022-03-16 06:30:00.008,2021-11-23 08:52:10,2399.0,9613.0,28127.0,384.0,583.0,2086.0,,,Theano,conda-forge/Theano,,,8.0,12826.0,12826.0,https://pypi.org/project/Theano,271514.0,299969.0,https://anaconda.org/conda-forge/Theano,2022-03-16 06:30:00.008,2105725.0,2.0,,
271,py-spy,A sampling profiler for Python programs. Written in Rust.,Debugging Tools,,https://github.com/benfred/py-spy,True,30,benfred/py-spy,https://github.com/benfred/py-spy,2018-08-01 02:22:15.000,2022-08-21 17:08:48.000,2022-08-21 17:08:48,304.0,8943.0,452.0,30.0,81.0,172.0,MIT,,py-spy,conda-forge/py-spy,2022-05-17 00:32:44,0.3.12,18.0,295.0,295.0,https://pypi.org/project/py-spy,923094.0,932718.0,https://anaconda.org/conda-forge/py-spy,2021-12-18 07:06:29.610,327824.0,1.0,9830.0,
272,fuzzywuzzy,Fuzzy String Matching.,Text Processing,,https://github.com/seatgeek/fuzzywuzzy,True,30,seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,2011-07-08 19:32:34.000,2021-11-02 23:56:01.000,2021-09-09 20:54:41,867.0,8742.0,384.0,70.0,80.0,103.0,GPL-2.0,,fuzzywuzzy,conda-forge/fuzzywuzzy,2020-02-13 22:14:12,0.18.0,23.0,14169.0,14169.0,https://pypi.org/project/fuzzywuzzy,7295512.0,7300723.0,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:59:01.409,385620.0,1.0,,
273,pattern,A web mining module.,Natural Language Processing,,https://github.com/clips/pattern,True,30,clips/pattern,https://github.com/clips/pattern,2011-05-03 15:29:01.000,2022-08-30 12:13:51.000,2020-04-25 12:40:40,1483.0,8279.0,1434.0,30.0,127.0,76.0,BSD-3-Clause,,pattern,conda-forge/pattern,,,1.0,1383.0,1383.0,https://pypi.org/project/pattern,1301863.0,1302190.0,https://anaconda.org/conda-forge/pattern,2020-05-05 12:38:53.775,11451.0,2.0,,
274,supervisor,Supervisor process control system for UNIX.,DevOps Tools,,https://github.com/Supervisor/supervisor,True,30,Supervisor/supervisor,https://github.com/Supervisor/supervisor,2010-12-08 00:48:48.000,2022-08-26 01:01:13.000,2022-08-09 04:56:44,1114.0,7454.0,2386.0,165.0,116.0,958.0,,,supervisor,conda-forge/supervisor,,,18.0,7509.0,7509.0,https://pypi.org/project/supervisor,1558853.0,1561552.0,https://anaconda.org/conda-forge/supervisor,2022-04-12 19:28:37.903,205140.0,2.0,,
275,django-debug-toolbar,Display various debug information for Django.,Debugging Tools,,https://github.com/jazzband/django-debug-toolbar,True,30,jazzband/django-debug-toolbar,https://github.com/jazzband/django-debug-toolbar,2008-08-28 06:58:04.000,2022-08-29 18:03:52.000,2022-08-28 14:15:29,845.0,7157.0,,257.0,74.0,731.0,BSD-3-Clause,,django-debug-toolbar,conda-forge/django-debug-toolbar,2022-08-23 13:28:27,3.6,24.0,54803.0,54803.0,https://pypi.org/project/django-debug-toolbar,1489316.0,1491133.0,https://anaconda.org/conda-forge/django-debug-toolbar,2022-08-18 16:25:54.002,141662.0,1.0,174.0,
276,pydub,Manipulate audio with a simple and easy high level interface.,Audio,,https://github.com/jiaaro/pydub,True,30,jiaaro/pydub,https://github.com/jiaaro/pydub,2011-05-02 18:42:38.000,2022-07-30 07:39:20.000,2022-05-14 13:22:02,840.0,6336.0,743.0,92.0,231.0,261.0,MIT,,pydub,conda-forge/pydub,2021-03-10 02:10:41,0.25.1,31.0,13941.0,13941.0,https://pypi.org/project/pydub,1763420.0,1764040.0,https://anaconda.org/conda-forge/pydub,2021-03-13 05:16:50.142,27929.0,1.0,,
277,marshmallow,A lightweight library for converting complex objects to and from simple Python datatypes.,Serialization,,https://github.com/marshmallow-code/marshmallow,True,30,marshmallow-code/marshmallow,https://github.com/marshmallow-code/marshmallow,2013-11-10 21:32:24.000,2022-08-31 16:07:02.000,2022-08-25 07:40:10,588.0,6218.0,,201.0,133.0,1003.0,MIT,,marshmallow,conda-forge/marshmallow,,,51.0,53593.0,53593.0,https://pypi.org/project/marshmallow,17122563.0,17139349.0,https://anaconda.org/conda-forge/marshmallow,2022-08-23 08:00:41.606,1208656.0,1.0,,
278,django-haystack,Modular search for Django.,Search,,https://github.com/django-haystack/django-haystack,True,30,django-haystack/django-haystack,https://github.com/django-haystack/django-haystack,2009-01-29 20:23:57.000,2022-07-27 02:15:49.000,2022-07-27 02:15:49,1203.0,3334.0,1812.0,205.0,422.0,745.0,,,django-haystack,conda-forge/django-haystack,2021-08-27 00:27:32,3.1.0,11.0,8135.0,8135.0,https://pypi.org/project/django-haystack,109795.0,109887.0,https://anaconda.org/conda-forge/django-haystack,2018-05-31 04:38:24.116,4804.0,1.0,,
279,schema,A library for validating Python data structures.,Data Validation,,https://github.com/keleshev/schema,True,30,keleshev/schema,https://github.com/keleshev/schema,2012-08-19 18:56:20.000,2022-06-28 23:14:33.000,2021-12-01 20:49:12,182.0,2641.0,400.0,62.0,72.0,69.0,MIT,,schema,conda-forge/schema,2021-12-01 20:51:57,0.7.5,11.0,4373.0,4373.0,https://pypi.org/project/schema,3382465.0,3384033.0,https://anaconda.org/conda-forge/schema,2021-12-02 07:54:56.628,59595.0,2.0,,
280,python-decouple,Strict separation of settings from code.,Configuration,,https://github.com/henriquebastos/python-decouple,True,30,henriquebastos/python-decouple,https://github.com/henriquebastos/python-decouple,2014-02-25 04:16:08.000,2022-08-30 10:42:36.000,2022-05-11 03:12:24,158.0,2202.0,184.0,32.0,9.0,71.0,MIT,,python-decouple,conda-forge/python-decouple,2022-02-02 19:24:57,3.6,6.0,74782.0,74782.0,https://pypi.org/project/python-decouple,992478.0,993258.0,https://anaconda.org/conda-forge/python-decouple,2022-02-02 22:07:38.334,46854.0,1.0,10.0,
281,napalm,Cross-vendor API to manipulate network devices.,Network Virtualization,,https://github.com/napalm-automation/napalm,True,30,napalm-automation/napalm,https://github.com/napalm-automation/napalm,2015-03-23 14:43:45.000,2022-08-29 15:30:55.000,2022-08-23 00:21:23,504.0,1926.0,5078.0,192.0,116.0,447.0,Apache-2.0,,napalm,conda-forge/napalm,2022-07-11 11:40:35,4.0.0,36.0,904.0,904.0,https://pypi.org/project/napalm,31292.0,31292.0,https://anaconda.org/conda-forge/napalm,,,1.0,,
282,wand,"Python bindings for [MagickWand](http://www.imagemagick.org/script/magick-wand.php), C API for ImageMagick.",Image Processing,,https://github.com/emcconville/wand,True,30,dahlia/wand,https://github.com/emcconville/wand,2011-09-30 21:36:38.000,2022-08-22 21:57:19.809,2022-08-22 08:34:44,194.0,1201.0,1782.0,101.0,16.0,363.0,,emcconville/wand,wand,conda-forge/wand,2022-08-15 01:14:48,0.6.10,22.0,12347.0,12347.0,https://pypi.org/project/wand,443844.0,444440.0,https://anaconda.org/conda-forge/wand,2022-08-22 21:57:19.809,15287.0,1.0,8458.0,
283,httplib2,Comprehensive HTTP client library.,HTTP Clients,,https://github.com/httplib2/httplib2,True,30,httplib2/httplib2,https://github.com/httplib2/httplib2,2016-03-02 22:59:52.000,2022-08-30 20:14:31.000,2022-07-16 05:49:02,169.0,450.0,540.0,72.0,44.0,67.0,,,httplib2,conda-forge/httplib2,,,26.0,113352.0,113352.0,https://pypi.org/project/httplib2,32058329.0,32080610.0,https://anaconda.org/conda-forge/httplib2,2022-02-11 15:34:48.520,1715679.0,2.0,,
284,TheAlgorithms,All Algorithms implemented in Python.,Algorithms and Design Patterns,,https://github.com/TheAlgorithms/Python,True,29,TheAlgorithms/Python,https://github.com/TheAlgorithms/Python,2016-05-20 05:25:33.155,2022-08-31 22:22:36.000,2022-08-24 04:48:54,35445.0,142743.0,2451.0,862.0,28.0,1029.0,MIT,,Python,conda-forge/Python,,,79.0,,,https://pypi.org/project/Python,,822117.0,https://anaconda.org/conda-forge/Python,2022-08-22 21:01:12.422,62480929.0,1.0,,
285,thefuck,Correcting your previous console command.,Command-line Tools,,https://github.com/nvbn/thefuck,True,29,nvbn/thefuck,https://github.com/nvbn/thefuck,2015-04-08 15:08:04.000,2022-08-31 20:55:43.000,2022-08-31 20:36:44,3115.0,73075.0,1634.0,192.0,197.0,450.0,MIT,,thefuck,conda-forge/thefuck,2022-01-02 22:17:40,3.32,17.0,363.0,363.0,https://pypi.org/project/thefuck,6265.0,6265.0,https://anaconda.org/conda-forge/thefuck,,,2.0,,
286,pytorch,Tensors and Dynamic neural networks in Python with strong GPU acceleration.,Deep Learning,,https://github.com/pytorch/pytorch,True,29,pytorch/pytorch,https://github.com/pytorch/pytorch,2016-08-13 05:26:41.000,2022-09-01 14:24:59.000,2022-09-01 11:53:35,15757.0,58384.0,51298.0,3481.0,9145.0,18853.0,,,pytorch,conda-forge/pytorch,2022-08-05 19:35:19,1.12.1,41.0,,,https://pypi.org/project/pytorch,45145.0,77868.0,https://anaconda.org/conda-forge/pytorch,2022-08-10 17:49:36.577,685509.0,3.0,5822.0,
287,mxnet,A deep learning framework designed for both efficiency and flexibility.,Deep Learning,,https://github.com/apache/incubator-mxnet,True,29,dmlc/mxnet,https://github.com/apache/incubator-mxnet,2015-04-30 16:21:15.000,2022-08-31 07:01:31.000,2022-08-31 07:01:31,6526.0,20067.0,11889.0,980.0,1783.0,7743.0,Apache-2.0,apache/incubator-mxnet,mxnet,conda-forge/mxnet,2022-05-10 20:10:05,1.9.1,34.0,,,https://pypi.org/project/mxnet,426909.0,427243.0,https://anaconda.org/conda-forge/mxnet,,,3.0,25397.0,
288,locust,Scalable user load testing tool written in Python.,Testing,,https://github.com/locustio/locust,True,29,locustio/locust,https://github.com/locustio/locust,2011-02-17 11:08:03.000,2022-09-01 08:07:12.000,2022-09-01 07:50:13,2458.0,19647.0,3685.0,262.0,10.0,1341.0,MIT,,locust,conda-forge/locust,2022-08-25 15:52:53,2.11.1,81.0,,,https://pypi.org/project/locust,1008102.0,1009477.0,https://anaconda.org/conda-forge/locust,2022-08-25 22:45:26.256,71544.0,2.0,,
289,yapf,Yet another Python code formatter from Google.,Code Analysis,,https://github.com/google/yapf,True,29,google/yapf,https://github.com/google/yapf,2015-03-18 18:22:31.000,2022-08-30 12:08:58.000,2022-03-01 23:11:32,834.0,12773.0,,136.0,352.0,397.0,Apache-2.0,,yapf,conda-forge/yapf,,,24.0,36106.0,36106.0,https://pypi.org/project/yapf,2113235.0,2128128.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,1117031.0,2.0,,
290,Seaborn,Statistical data visualization using Matplotlib.,Data Visualization,,https://github.com/mwaskom/seaborn,True,29,mwaskom/seaborn,https://github.com/mwaskom/seaborn,2012-06-18 18:41:19.000,2022-09-01 12:20:14.000,2022-08-28 21:17:09,1567.0,9745.0,3015.0,173.0,100.0,2001.0,BSD-3-Clause,,seaborn,conda-forge/seaborn,2021-08-16 00:39:03,0.11.2,30.0,,,https://pypi.org/project/seaborn,7904423.0,7966722.0,https://anaconda.org/conda-forge/seaborn,2021-08-16 06:42:17.619,4547741.0,2.0,234.0,
291,httpx,A next generation HTTP client for Python.,HTTP Clients,,https://github.com/encode/httpx,True,29,encode/httpx,https://github.com/encode/httpx,2019-04-04 12:27:00.000,2022-08-31 05:51:46.000,2022-08-30 13:03:31,596.0,9313.0,1182.0,171.0,41.0,666.0,BSD-3-Clause,,httpx,conda-forge/httpx,2022-05-23 15:31:24,0.23.0,39.0,,,https://pypi.org/project/httpx,10308688.0,10317027.0,https://anaconda.org/conda-forge/httpx,2022-08-09 19:35:14.661,283527.0,3.0,,
292,thumbor,"A smart imaging service. It enables on-demand crop, re-sizing and flipping of images.",Image Processing,,https://github.com/thumbor/thumbor,True,29,thumbor/thumbor,https://github.com/thumbor/thumbor,2011-03-16 17:30:05.000,2022-08-24 21:47:28.000,2022-08-22 15:42:07,746.0,9104.0,2329.0,177.0,14.0,886.0,MIT,,thumbor,conda-forge/thumbor,2022-07-27 08:12:45,7.1.0,100.0,315.0,315.0,https://pypi.org/project/thumbor,3029.0,3029.0,https://anaconda.org/conda-forge/thumbor,,,2.0,,
293,PyAutoGUI,PyAutoGUI is a cross-platform GUI automation Python module for human beings.,Testing,,https://github.com/asweigart/pyautogui,True,29,asweigart/pyautogui,https://github.com/asweigart/pyautogui,2014-07-17 23:30:38.000,2022-08-10 00:25:36.000,2021-09-14 17:41:07,918.0,7082.0,402.0,51.0,368.0,213.0,BSD-3-Clause,,pyautogui,conda-forge/pyautogui,,,11.0,16729.0,16729.0,https://pypi.org/project/pyautogui,543582.0,546362.0,https://anaconda.org/conda-forge/pyautogui,2021-11-11 10:15:02.687,161282.0,2.0,,
294,channels,Developer-friendly asynchrony for Django.,WebSocket,,https://github.com/django/channels,True,29,django/channels,https://github.com/django/channels,2015-06-03 17:16:20.000,2022-08-29 07:22:58.000,2022-08-29 07:22:57,710.0,5391.0,,246.0,60.0,1103.0,BSD-3-Clause,,channels,conda-forge/channels,,,6.0,19182.0,19182.0,https://pypi.org/project/channels,498126.0,501600.0,https://anaconda.org/conda-forge/channels,2022-06-24 14:18:53.036,100769.0,1.0,,
295,flower,Real-time monitor and web admin for Celery.,Admin Panels,,https://github.com/mher/flower,True,29,mher/flower,https://github.com/mher/flower,2012-07-08 13:35:09.000,2022-08-20 22:30:17.000,2022-07-15 17:24:23,905.0,5354.0,1297.0,194.0,97.0,743.0,,,flower,conda-forge/flower,,,10.0,9041.0,9041.0,https://pypi.org/project/flower,1896213.0,1897786.0,https://anaconda.org/conda-forge/flower,2022-08-07 14:23:14.889,122702.0,2.0,,
296,trio,A friendly library for async concurrency and I/O.,Asynchronous Programming,,https://github.com/python-trio/trio,True,29,python-trio/trio,https://github.com/python-trio/trio,2017-01-16 04:45:25.000,2022-09-01 10:26:14.000,2022-08-31 05:51:02,268.0,4853.0,4689.0,132.0,268.0,405.0,,,trio,conda-forge/trio,,,19.0,14167.0,14167.0,https://pypi.org/project/trio,5982089.0,5996465.0,https://anaconda.org/conda-forge/trio,2022-06-08 11:47:05.022,790686.0,3.0,,
297,PyPDF2,"A library capable of splitting, merging and transforming PDF pages.",Specific Formats Processing,,https://github.com/py-pdf/PyPDF2,True,29,mstamy2/PyPDF2,https://github.com/py-pdf/PyPDF2,2012-01-06 17:13:38.000,2022-09-01 13:10:52.000,2022-08-31 20:15:10,972.0,4645.0,,141.0,75.0,488.0,,py-pdf/PyPDF2,PyPDF2,conda-forge/PyPDF2,2022-08-28 12:44:57,2.10.4,39.0,34676.0,34676.0,https://pypi.org/project/PyPDF2,3373021.0,3376745.0,https://anaconda.org/conda-forge/PyPDF2,2022-08-28 19:49:25.134,279334.0,2.0,,
298,websockets,A library for building WebSocket servers and clients with a focus on correctness and simplicity.,WebSocket,,https://github.com/aaugustin/websockets,True,29,aaugustin/websockets,https://github.com/aaugustin/websockets,2013-03-30 08:59:30.000,2022-08-25 23:02:15.000,2022-08-24 06:28:45,430.0,4145.0,,62.0,23.0,885.0,BSD-3-Clause,,websockets,conda-forge/websockets,,,17.0,66762.0,66762.0,https://pypi.org/project/websockets,11047518.0,11068581.0,https://anaconda.org/conda-forge/websockets,2022-04-18 17:10:05.446,1453376.0,1.0,,
299,PyWin32,Python Extensions for Windows.,Microsoft Windows,,https://github.com/mhammond/pywin32,True,29,mhammond/pywin32,https://github.com/mhammond/pywin32,2017-01-28 11:15:56.752,2022-08-28 20:26:16.000,2022-08-28 09:03:54,690.0,3898.0,,80.0,436.0,1251.0,,,pywin32,conda-forge/pywin32,2022-05-02 07:58:49,b304,13.0,89592.0,89592.0,https://pypi.org/project/pywin32,3646690.0,3694749.0,https://anaconda.org/conda-forge/pywin32,2021-12-27 11:21:45.734,2591582.0,1.0,567058.0,
300,keyboard,Hook and simulate global keyboard events on Windows and Linux.,Hardware,,https://github.com/boppreh/keyboard,True,29,boppreh/keyboard,https://github.com/boppreh/keyboard,2013-05-07 22:55:07.000,2022-07-20 18:30:34.000,2022-07-20 18:30:34,358.0,3055.0,772.0,40.0,320.0,181.0,MIT,,keyboard,conda-forge/keyboard,2020-03-23 21:46:31,0.13.5,23.0,7436.0,7436.0,https://pypi.org/project/keyboard,366294.0,366793.0,https://anaconda.org/conda-forge/keyboard,2021-11-08 10:20:21.868,7497.0,2.0,,
301,textdistance,Compute distance between sequences with 30+ algorithms.,Text Processing,,https://github.com/life4/textdistance,True,29,orsinium/textdistance,https://github.com/life4/textdistance,2017-05-05 08:46:10.000,2022-08-21 20:28:18.519,2022-08-21 06:56:46,230.0,2937.0,334.0,12.0,,,MIT,life4/textdistance,textdistance,conda-forge/textdistance,2022-08-21 07:00:39,4.4.0,10.0,2675.0,2675.0,https://pypi.org/project/textdistance,639867.0,643430.0,https://anaconda.org/conda-forge/textdistance,2022-08-21 20:28:18.519,184515.0,2.0,831.0,
302,Cerberus,A lightweight and extensible data validation library.,Data Validation,,https://github.com/pyeve/cerberus,True,29,pyeve/cerberus,https://github.com/pyeve/cerberus,2012-10-10 10:03:49.000,2022-03-14 21:13:44.000,2021-05-05 20:47:21,221.0,2830.0,1145.0,62.0,39.0,293.0,ISC,,cerberus,conda-forge/cerberus,,,7.0,11817.0,11817.0,https://pypi.org/project/cerberus,3253327.0,3256599.0,https://anaconda.org/conda-forge/cerberus,2021-12-10 19:41:57.511,238886.0,3.0,,
303,nikola,A static website and blog generator.,Static Site Generator,,https://github.com/getnikola/nikola,True,29,getnikola/nikola,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000,2022-08-02 17:57:54.000,2022-08-02 17:57:54,345.0,2325.0,10290.0,230.0,44.0,2059.0,MIT,,nikola,conda-forge/nikola,2022-08-01 21:01:18,8.2.3,77.0,436.0,436.0,https://pypi.org/project/nikola,1796.0,2042.0,https://anaconda.org/conda-forge/nikola,2022-05-24 15:21:58.853,5173.0,2.0,,
304,python-magic,A Python interface to the libmagic file type identification library.,Files,,https://github.com/ahupp/python-magic,True,29,ahupp/python-magic,https://github.com/ahupp/python-magic,2010-03-31 22:40:33.000,2022-08-29 12:06:04.000,2022-06-20 14:28:18,239.0,2179.0,311.0,55.0,28.0,155.0,,,python-magic,conda-forge/python-magic,,,7.0,30826.0,30826.0,https://pypi.org/project/python-magic,6090354.0,6092836.0,https://anaconda.org/conda-forge/python-magic,2022-06-10 14:18:00.350,161337.0,2.0,,
305,PynamoDB,A Pythonic interface for [Amazon DynamoDB](https://aws.amazon.com/dynamodb/).,ORM,,https://github.com/pynamodb/PynamoDB,True,29,pynamodb/PynamoDB,https://github.com/pynamodb/PynamoDB,2014-01-20 02:18:35.000,2022-08-07 18:02:29.000,2022-07-18 17:04:26,394.0,1975.0,780.0,97.0,203.0,307.0,MIT,,PynamoDB,conda-forge/PynamoDB,2022-02-09 20:56:10,5.2.1,48.0,1097.0,1097.0,https://pypi.org/project/PynamoDB,1404171.0,1409423.0,https://anaconda.org/conda-forge/PynamoDB,2022-06-09 09:38:59.072,194334.0,2.0,,
