,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending
224,PyMySQL,A pure Python MySQL driver compatible to mysql-python.,Database Drivers,,https://github.com/PyMySQL/PyMySQL,True,33,PyMySQL/PyMySQL,https://github.com/PyMySQL/PyMySQL,2011-07-27 17:38:47.000,2021-05-05 13:03:02.000,2021-02-02 06:23:09.000,1215.0,6468.0,1003.0,110.0,19.0,547.0,MIT,,PyMySQL,conda-forge/PyMySQL,,,10.0,84608.0,84608.0,https://pypi.org/project/PyMySQL,10546239.0,10553171.0,https://anaconda.org/conda-forge/PyMySQL,2021-01-09 16:18:43.582,305013.0,1.0,,
225,statsmodels,Statistical modeling and econometrics in Python.,Science,,https://github.com/statsmodels/statsmodels,True,33,statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,2011-06-12 17:04:50.000,2021-06-02 00:52:29.000,2021-06-02 00:52:29.000,2102.0,6364.0,,318.0,1963.0,2324.0,BSD-3-Clause,,statsmodels,conda-forge/statsmodels,2021-02-02 01:56:04.000,0.12.2,16.0,43532.0,43532.0,https://pypi.org/project/statsmodels,4285965.0,4354403.0,https://anaconda.org/conda-forge/statsmodels,2021-02-15 17:38:00.380,4106297.0,2.0,25.0,
226,scapy,A brilliant packet manipulation library.,Hardware,,https://github.com/secdev/scapy,True,33,secdev/scapy,https://github.com/secdev/scapy,2015-10-01 17:06:46.000,2021-06-03 07:45:20.000,2021-06-03 07:45:20.000,1386.0,6309.0,5757.0,343.0,35.0,1148.0,GPL-2.0,,scapy,conda-forge/scapy,2021-04-19 19:10:12.000,2.4.5,12.0,5257.0,5257.0,https://pypi.org/project/scapy,1476945.0,1477390.0,https://anaconda.org/conda-forge/scapy,2021-04-19 22:31:08.354,10236.0,1.0,,
227,isort,A Python utility / library to sort imports.,Code Analysis,,https://github.com/PyCQA/isort,True,33,timothycrosley/isort,https://github.com/PyCQA/isort,2013-09-02 22:22:53.000,2021-06-02 07:29:33.000,2021-06-02 07:29:30.000,399.0,3923.0,,236.0,29.0,926.0,MIT,PyCQA/isort,isort,conda-forge/isort,2021-03-21 06:05:17.000,5.8.0,92.0,174649.0,174649.0,https://pypi.org/project/isort,14986565.0,15019468.0,https://anaconda.org/conda-forge/isort,2021-03-21 08:22:11.429,1941310.0,1.0,,
228,attrs,"Replacement for `__init__`, `__eq__`, `__repr__`, etc. boilerplate in class definitions.",Built-in Classes Enhancement,,https://github.com/python-attrs/attrs,True,33,python-attrs/attrs,https://github.com/python-attrs/attrs,2015-01-27 15:01:01.000,2021-06-03 06:41:51.000,2021-06-03 06:41:29.000,258.0,3516.0,,104.0,101.0,377.0,MIT,,attrs,conda-forge/attrs,2021-05-07 09:39:42.000,21.2.0,14.0,239656.0,239656.0,https://pypi.org/project/attrs,55682719.0,55852874.0,https://anaconda.org/conda-forge/attrs,2021-05-07 11:48:44.094,8677932.0,1.0,,
229,mongoengine,A Python Object-Document-Mapper for working with MongoDB.,ORM,,https://github.com/MongoEngine/mongoengine,True,33,MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,2012-03-05 12:10:20.000,2021-05-25 09:05:09.000,2021-05-18 07:48:33.000,1068.0,3495.0,3859.0,364.0,317.0,1213.0,MIT,,mongoengine,conda-forge/mongoengine,2021-05-04 10:21:01.000,0.23.1,35.0,13468.0,13468.0,https://pypi.org/project/mongoengine,992109.0,994246.0,https://anaconda.org/conda-forge/mongoengine,2020-12-17 17:41:13.762,123981.0,2.0,,
230,Mistune,Fastest and full featured pure Python parsers of Markdown.,Specific Formats Processing,,https://github.com/lepture/mistune,True,33,lepture/mistune,https://github.com/lepture/mistune,2014-02-18 10:13:04.000,2021-05-19 04:35:12.000,2021-05-19 04:35:12.000,189.0,1957.0,423.0,31.0,18.0,189.0,BSD-3-Clause,,mistune,conda-forge/mistune,2019-10-30 02:34:25.000,0.8.4,6.0,109165.0,109165.0,https://pypi.org/project/mistune,11312254.0,11378396.0,https://anaconda.org/conda-forge/mistune,2021-01-08 13:51:06.304,4100804.0,1.0,,
231,WTForms,A flexible forms validation and rendering library.,Forms,,https://github.com/wtforms/wtforms,True,33,wtforms/wtforms,https://github.com/wtforms/wtforms,2013-09-11 01:53:07.000,2021-05-31 15:40:34.000,2021-05-19 18:28:22.000,342.0,1239.0,1494.0,127.0,37.0,331.0,BSD-3-Clause,,wtforms,conda-forge/wtforms,2020-07-30 17:11:53.000,2.3.3,5.0,96152.0,96152.0,https://pypi.org/project/wtforms,2312003.0,2313443.0,https://anaconda.org/conda-forge/wtforms,2020-07-29 22:05:29.782,70568.0,1.0,,
232,pyparsing,A general purpose framework for generating parsers.,Text Processing,,https://github.com/pyparsing/pyparsing,True,33,pyparsing/pyparsing,https://github.com/pyparsing/pyparsing,2016-06-12 20:32:44.411,2021-05-16 20:05:34.000,2021-05-14 16:12:25.000,173.0,1119.0,689.0,32.0,36.0,129.0,MIT,,pyparsing,conda-forge/pyparsing,2020-04-05 22:23:00.000,pyparsing_2.4.7,19.0,324766.0,324766.0,https://pypi.org/project/pyparsing,55001773.0,55215311.0,https://anaconda.org/conda-forge/pyparsing,2020-04-06 18:28:14.201,12802495.0,1.0,5442.0,
233,ansible,A radically simple IT automation platform.,DevOps Tools,,https://github.com/ansible/ansible,True,32,ansible/ansible,https://github.com/ansible/ansible,2012-03-06 14:58:02.000,2021-06-03 14:40:06.000,2021-06-03 13:59:31.000,19854.0,48362.0,,6411.0,1160.0,28119.0,GPL-3.0,,ansible,conda-forge/ansible,2017-01-10 20:09:37.000,2.2.1.0-0.3.rc3,48.0,16975.0,16975.0,https://pypi.org/project/ansible,4864646.0,4871681.0,https://anaconda.org/conda-forge/ansible,2021-05-31 01:05:29.678,323651.0,2.0,,
234,Zappa,A tool for deploying WSGI applications on AWS Lambda and API Gateway.,Serverless Frameworks,,https://github.com/Miserlou/Zappa,True,32,Miserlou/Zappa,https://github.com/Miserlou/Zappa,2016-01-20 21:57:04.000,2021-05-14 07:28:56.000,2021-02-20 16:10:31.000,1200.0,11805.0,2916.0,257.0,597.0,660.0,MIT,,Zappa,conda-forge/Zappa,2020-03-09 13:51:28.000,0.51.0,6.0,2781.0,2781.0,https://pypi.org/project/Zappa,136449.0,136456.0,https://anaconda.org/conda-forge/Zappa,,,1.0,251.0,
235,pelican,Static site generator that supports Markdown and reST syntax.,Static Site Generator,,https://github.com/getpelican/pelican,True,32,getpelican/pelican,https://github.com/getpelican/pelican,2010-10-16 18:57:40.000,2021-05-20 06:25:19.000,2021-05-04 18:54:32.000,1668.0,10409.0,3458.0,415.0,34.0,1426.0,AGPL-3.0,,pelican,conda-forge/pelican,2021-03-23 10:31:25.000,4.6.0,17.0,5014.0,5014.0,https://pypi.org/project/pelican,26564.0,28273.0,https://anaconda.org/conda-forge/pelican,2021-03-23 13:21:37.527,105617.0,1.0,365.0,
236,dask,A flexible parallel computing library for analytic computing.,Distributed Computing,,https://github.com/dask/dask,True,32,dask/dask,https://github.com/dask/dask,2015-01-04 18:50:00.000,2021-06-03 12:56:40.000,2021-06-03 12:56:40.000,1255.0,8397.0,,451.0,681.0,3030.0,BSD-3-Clause,,dask,conda-forge/dask,,,94.0,27998.0,27998.0,https://pypi.org/project/dask,3942850.0,3999730.0,https://anaconda.org/conda-forge/dask,2021-05-29 00:34:52.618,3469723.0,2.0,,
237,Jinja2,A modern and designer friendly templating language.,Template Engine,,https://github.com/pallets/jinja,True,32,pallets/jinja,https://github.com/pallets/jinja,2010-10-17 13:41:17.000,2021-06-01 13:33:55.000,2021-06-01 13:33:53.000,1350.0,7810.0,,284.0,37.0,734.0,BSD-3-Clause,,jinja,conda-forge/jinja,2021-05-18 20:41:14.000,3.0.1,12.0,651349.0,651349.0,https://pypi.org/project/jinja,9657.0,10869.0,https://anaconda.org/conda-forge/jinja,,,1.0,52138.0,
238,rq,Simple job queues for Python.,Task Queues,,https://github.com/rq/rq,True,32,rq/rq,https://github.com/rq/rq,2011-11-14 10:53:48.000,2021-06-02 18:47:57.000,2021-05-30 11:49:28.000,1213.0,7753.0,1574.0,238.0,140.0,713.0,,,rq,conda-forge/rq,2021-05-17 07:11:04.000,1.8.1,16.0,8064.0,8064.0,https://pypi.org/project/rq,484622.0,485519.0,https://anaconda.org/conda-forge/rq,2021-03-31 04:46:34.734,52970.0,1.0,,
239,flask-restful,Quickly building REST APIs for Flask.,RESTful API,,https://github.com/flask-restful/flask-restful,True,32,flask-restful/flask-restful,https://github.com/flask-restful/flask-restful,2012-10-12 00:08:51.000,2021-05-30 20:35:27.543,2021-05-17 19:22:51.000,909.0,6067.0,833.0,156.0,79.0,442.0,BSD-3-Clause,,flask-restful,conda-forge/flask-restful,2014-03-04 22:01:44.000,0.2.12,6.0,58367.0,58367.0,https://pypi.org/project/flask-restful,1284445.0,1285934.0,https://anaconda.org/conda-forge/flask-restful,2021-05-30 20:35:27.543,84923.0,2.0,,
240,uvicorn,"A lightning-fast ASGI server implementation, using uvloop and httptools.",ASGI Servers,,https://github.com/encode/uvicorn,True,32,encode/uvicorn,https://github.com/encode/uvicorn,2017-05-31 13:13:43.000,2021-06-02 21:39:40.000,2021-06-01 09:30:02.000,315.0,3951.0,826.0,103.0,52.0,429.0,BSD-3-Clause,,uvicorn,conda-forge/uvicorn,2021-06-01 09:33:28.000,0.14.0,43.0,25380.0,25380.0,https://pypi.org/project/uvicorn,2175104.0,2189044.0,https://anaconda.org/conda-forge/uvicorn,2021-06-01 23:33:30.384,446102.0,1.0,,
241,geopy,Python Geocoding Toolbox.,Geolocation,,https://github.com/geopy/geopy,True,32,geopy/geopy,https://github.com/geopy/geopy,2010-03-04 22:05:28.000,2021-05-09 12:07:12.000,2021-04-17 15:44:06.000,532.0,3330.0,1061.0,122.0,18.0,223.0,MIT,,geopy,conda-forge/geopy,2020-12-27 13:15:23.000,2.1.0,33.0,21594.0,21594.0,https://pypi.org/project/geopy,4290431.0,4299142.0,https://anaconda.org/conda-forge/geopy,2020-12-27 14:22:55.127,548805.0,1.0,,-1.0
242,responses,A utility library for mocking out the requests Python library.,Testing,,https://github.com/getsentry/responses,True,32,getsentry/responses,https://github.com/getsentry/responses,2013-11-15 23:28:18.000,2021-04-29 22:10:22.000,2021-04-27 19:45:55.000,251.0,3228.0,488.0,96.0,56.0,121.0,Apache-2.0,,responses,conda-forge/responses,2021-04-27 19:45:01.000,0.13.3,26.0,9488.0,9488.0,https://pypi.org/project/responses,4051927.0,4069430.0,https://anaconda.org/conda-forge/responses,2021-04-27 21:22:00.048,577599.0,1.0,,
243,MarkupSafe,Implements a XML/HTML/XHTML Markup safe string for Python.,HTML Manipulation,,https://github.com/pallets/markupsafe,True,32,pallets/markupsafe,https://github.com/pallets/markupsafe,2010-06-22 17:22:58.000,2021-06-02 02:09:11.000,2021-06-02 02:09:10.000,96.0,399.0,,34.0,,71.0,BSD-3-Clause,,markupsafe,conda-forge/markupsafe,2021-05-18 17:20:35.000,2.0.1,7.0,591531.0,591531.0,https://pypi.org/project/markupsafe,62790590.0,62966124.0,https://anaconda.org/conda-forge/markupsafe,2021-05-19 20:40:32.291,10883145.0,1.0,,
244,jieba,The most popular Chinese text segmentation library.,Natural Language Processing,,https://github.com/fxsjy/jieba,True,31,fxsjy/jieba,https://github.com/fxsjy/jieba,2012-09-29 07:52:01.000,2021-05-30 19:33:02.597,2020-02-15 08:33:35.000,6043.0,26400.0,523.0,48.0,559.0,200.0,MIT,,jieba,conda-forge/jieba,2020-01-20 14:23:50.000,0.42.1,9.0,10271.0,10271.0,https://pypi.org/project/jieba,382969.0,384582.0,https://anaconda.org/conda-forge/jieba,2021-05-30 19:33:02.597,80686.0,1.0,,1.0
245,Bokeh,Interactive Web Plotting for Python.,Data Visualization,,https://github.com/bokeh/bokeh,True,31,bokeh/bokeh,https://github.com/bokeh/bokeh,2012-03-26 15:40:01.000,2021-06-03 03:59:39.000,2021-05-29 10:39:35.000,3653.0,15170.0,,559.0,661.0,5904.0,BSD-3-Clause,,bokeh,conda-forge/bokeh,,,40.0,34844.0,34844.0,https://pypi.org/project/bokeh,1470865.0,1561987.0,https://anaconda.org/conda-forge/bokeh,2021-05-11 13:20:48.298,4556103.0,2.0,,
246,Theano,A library for fast numerical computation.,Deep Learning,,https://github.com/Theano/Theano,True,31,Theano/Theano,https://github.com/Theano/Theano,2011-08-10 03:48:06.000,2021-04-29 07:32:59.000,2021-04-13 19:05:58.000,2405.0,9416.0,28126.0,384.0,573.0,2085.0,,,Theano,conda-forge/Theano,,,8.0,11070.0,11070.0,https://pypi.org/project/Theano,238955.0,264889.0,https://anaconda.org/conda-forge/Theano,2021-01-21 21:14:21.756,1530156.0,3.0,,
247,loguru,Library which aims to bring enjoyable logging in Python.,Logging,,https://github.com/Delgan/loguru,True,31,Delgan/loguru,https://github.com/Delgan/loguru,2017-08-15 17:22:32.000,2021-04-19 15:15:46.138,2021-03-19 22:08:53.000,399.0,9026.0,558.0,29.0,42.0,362.0,MIT,,loguru,conda-forge/loguru,2020-09-20 07:56:32.000,0.5.3,17.0,7353.0,7353.0,https://pypi.org/project/loguru,1571519.0,1577853.0,https://anaconda.org/conda-forge/loguru,2021-04-19 15:15:46.138,177365.0,1.0,,
248,fuzzywuzzy,Fuzzy String Matching.,Text Processing,,https://github.com/seatgeek/fuzzywuzzy,True,31,seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,2011-07-08 19:32:34.000,2021-05-25 22:02:00.000,2021-02-20 06:36:20.000,828.0,8132.0,381.0,68.0,73.0,100.0,GPL-2.0,,fuzzywuzzy,conda-forge/fuzzywuzzy,2020-02-13 22:14:12.000,0.18.0,23.0,8959.0,8959.0,https://pypi.org/project/fuzzywuzzy,4362278.0,4367398.0,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:59:01.409,302138.0,2.0,,
249,httpx,A next generation HTTP client for Python.,HTTP Clients,,https://github.com/encode/httpx,True,31,encode/httpx,https://github.com/encode/httpx,2019-04-04 12:27:00.000,2021-05-21 12:46:11.000,2021-05-21 09:30:30.000,447.0,6943.0,1001.0,127.0,40.0,557.0,BSD-3-Clause,,httpx,conda-forge/httpx,2021-04-29 12:57:22.000,0.18.1,30.0,7039.0,7039.0,https://pypi.org/project/httpx,2591222.0,2594163.0,https://anaconda.org/conda-forge/httpx,2021-05-18 15:07:21.129,55880.0,2.0,,
250,Altair,Declarative statistical visualization library for Python.,Data Visualization,,https://github.com/altair-viz/altair,True,31,altair-viz/altair,https://github.com/altair-viz/altair,2015-09-19 03:14:04.000,2021-05-16 11:30:15.000,2021-04-04 16:59:23.000,566.0,6680.0,3065.0,127.0,207.0,1321.0,BSD-3-Clause,,altair,conda-forge/altair,2020-04-01 13:29:16.000,4.1.0,19.0,11779.0,11779.0,https://pypi.org/project/altair,1664039.0,1676573.0,https://anaconda.org/conda-forge/altair,2020-04-01 16:49:36.519,739541.0,2.0,,
251,Prefect,"A modern workflow orchestration framework that makes it easy to build, schedule and monitor robust data pipelines.",Job Scheduler,,https://github.com/PrefectHQ/prefect,True,31,PrefectHQ/prefect,https://github.com/PrefectHQ/prefect,2018-06-29 21:59:26.000,2021-06-03 14:27:27.000,2021-06-02 18:10:18.000,577.0,6365.0,14002.0,209.0,284.0,1453.0,Apache-2.0,,prefect,conda-forge/prefect,2021-06-02 18:10:56.000,0.14.21,98.0,345.0,345.0,https://pypi.org/project/prefect,92932.0,96666.0,https://anaconda.org/conda-forge/prefect,2021-05-26 04:23:50.043,100819.0,1.0,,
252,Robot Framework,A generic test automation framework.,Testing,,https://github.com/robotframework/robotframework,True,31,robotframework/robotframework,https://github.com/robotframework/robotframework,2014-06-27 11:10:38.000,2021-05-31 07:35:47.000,2021-05-25 11:29:09.000,1660.0,5944.0,12913.0,140.0,164.0,3363.0,,,robotframework,conda-forge/robotframework,2021-05-25 11:27:33.000,4.0.3,48.0,3826.0,3826.0,https://pypi.org/project/robotframework,707734.0,708944.0,https://anaconda.org/conda-forge/robotframework,2021-05-25 13:52:36.408,49374.0,2.0,505.0,
253,gspread,Google Spreadsheets Python API.,Third-party APIs,,https://github.com/burnash/gspread,True,31,burnash/gspread,https://github.com/burnash/gspread,2011-12-02 10:46:20.000,2021-06-02 19:41:51.000,2021-06-02 19:40:46.000,777.0,5382.0,834.0,123.0,94.0,534.0,MIT,,gspread,conda-forge/gspread,2021-02-18 09:11:49.000,3.7.0,28.0,10392.0,10392.0,https://pypi.org/project/gspread,3256950.0,3260685.0,https://anaconda.org/conda-forge/gspread,2021-02-18 12:55:05.937,186761.0,2.0,,-1.0
254,pydub,Manipulate audio with a simple and easy high level interface.,Audio,,https://github.com/jiaaro/pydub,True,31,jiaaro/pydub,https://github.com/jiaaro/pydub,2011-05-02 18:42:38.000,2021-05-23 03:32:13.000,2021-04-21 10:21:41.000,713.0,5366.0,741.0,90.0,180.0,245.0,MIT,,pydub,conda-forge/pydub,2021-03-10 02:10:41.000,0.25.1,31.0,7295.0,7295.0,https://pypi.org/project/pydub,691759.0,692273.0,https://anaconda.org/conda-forge/pydub,2021-03-13 05:16:50.142,15420.0,1.0,,
255,hypothesis,Hypothesis is an advanced Quickcheck style property based testing library.,Testing,,https://github.com/HypothesisWorks/hypothesis,True,31,HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,2013-03-10 13:51:19.000,2021-06-03 13:26:08.000,2021-06-03 11:35:24.000,436.0,5201.0,10814.0,248.0,54.0,1052.0,,,hypothesis,conda-forge/hypothesis,2021-06-03 11:35:47.000,hypothesis-python-6.13.12,481.0,8804.0,8804.0,https://pypi.org/project/hypothesis,1784097.0,1854959.0,https://anaconda.org/conda-forge/hypothesis,2021-06-03 13:17:35.465,4180899.0,2.0,,
256,watchdog,API and shell utilities to monitor file system events.,Files,,https://github.com/gorakhargosh/watchdog,True,31,gorakhargosh/watchdog,https://github.com/gorakhargosh/watchdog,2010-10-23 12:00:17.000,2021-06-01 14:28:23.000,2021-05-19 08:27:48.000,555.0,4783.0,1301.0,112.0,136.0,378.0,,,watchdog,conda-forge/watchdog,2021-05-19 08:25:24.000,2.1.2,20.0,34514.0,34514.0,https://pypi.org/project/watchdog,2972627.0,2981796.0,https://anaconda.org/conda-forge/watchdog,2021-05-19 11:55:15.553,531837.0,1.0,,
257,xmltodict,Working with XML feel like you are working with JSON.,HTML Manipulation,,https://github.com/martinblech/xmltodict,True,31,martinblech/xmltodict,https://github.com/martinblech/xmltodict,2012-04-17 14:38:21.000,2021-05-14 13:25:29.000,2020-04-26 05:15:03.000,406.0,4421.0,205.0,41.0,58.0,136.0,MIT,,xmltodict,conda-forge/xmltodict,,,3.0,25818.0,25818.0,https://pypi.org/project/xmltodict,9937887.0,9953260.0,https://anaconda.org/conda-forge/xmltodict,2019-02-11 11:53:14.803,891638.0,2.0,,
258,django-crispy-forms,A Django app which lets you create beautiful forms in a very elegant and DRY way.,Forms,,https://github.com/django-crispy-forms/django-crispy-forms,True,31,django-crispy-forms/django-crispy-forms,https://github.com/django-crispy-forms/django-crispy-forms,2011-11-01 11:48:03.000,2021-06-03 07:57:37.000,2021-06-03 07:56:36.000,646.0,4222.0,,215.0,58.0,560.0,MIT,,django-crispy-forms,conda-forge/django-crispy-forms,2021-03-21 19:13:49.000,1.11.2,17.0,64037.0,64037.0,https://pypi.org/project/django-crispy-forms,521801.0,522597.0,https://anaconda.org/conda-forge/django-crispy-forms,2021-03-21 22:01:29.720,36657.0,2.0,,
259,Toolz,"A collection of functional utilities for iterators, functions, and dictionaries.",Functional Programming,,https://github.com/pytoolz/toolz,True,31,pytoolz/toolz,https://github.com/pytoolz/toolz,2013-09-13 02:18:43.000,2021-04-22 05:44:40.000,2021-04-22 05:44:40.000,205.0,3533.0,1158.0,69.0,71.0,132.0,,,toolz,conda-forge/toolz,2020-09-24 15:42:43.000,0.11.1,8.0,40510.0,40510.0,https://pypi.org/project/toolz,5140205.0,5211742.0,https://anaconda.org/conda-forge/toolz,2020-09-24 19:02:07.101,4292274.0,2.0,,
260,jsonschema,An implementation of [JSON Schema](http://json-schema.org/) for Python.,Data Validation,,https://github.com/Julian/jsonschema,True,31,Julian/jsonschema,https://github.com/Julian/jsonschema,2011-12-30 03:37:43.000,2021-06-02 11:37:06.000,2021-06-02 11:36:42.000,449.0,3247.0,,84.0,63.0,513.0,MIT,,jsonschema,conda-forge/jsonschema,,,8.0,152838.0,152838.0,https://pypi.org/project/jsonschema,25206769.0,25311812.0,https://anaconda.org/conda-forge/jsonschema,2021-03-04 00:00:40.612,6512699.0,1.0,,
261,splinter,Open source tool for testing web applications.,Testing,,https://github.com/cobrateam/splinter,True,31,cobrateam/splinter,https://github.com/cobrateam/splinter,2010-09-18 20:59:15.000,2021-05-26 12:26:10.000,2021-05-26 12:26:10.000,480.0,2398.0,1993.0,166.0,69.0,417.0,BSD-3-Clause,,splinter,conda-forge/splinter,2019-12-15 20:51:32.000,0.13.0,8.0,4664.0,4664.0,https://pypi.org/project/splinter,139877.0,139877.0,https://anaconda.org/conda-forge/splinter,,,2.0,,
262,motor,The async Python driver for MongoDB.,Database Drivers,,https://github.com/mongodb/motor,True,31,mongodb/motor,https://github.com/mongodb/motor,2013-01-11 21:34:44.000,2021-05-05 22:48:40.000,2021-05-05 22:48:40.000,147.0,1718.0,1628.0,31.0,,,Apache-2.0,,motor,conda-forge/motor,2021-04-08 21:50:16.000,2.4.0,4.0,5181.0,5181.0,https://pypi.org/project/motor,526573.0,526998.0,https://anaconda.org/conda-forge/motor,2020-11-20 20:00:39.143,12753.0,2.0,,1.0
263,django-pipeline,An asset packaging library for Django.,Web Asset Management,,https://github.com/jazzband/django-pipeline,True,31,jazzband/django-pipeline,https://github.com/jazzband/django-pipeline,2011-06-03 19:01:34.000,2021-05-21 19:53:54.000,2021-03-09 13:00:29.000,346.0,1392.0,1163.0,165.0,120.0,307.0,MIT,,django-pipeline,conda-forge/django-pipeline,2021-01-18 19:04:07.000,2.0.6,8.0,1770.0,1770.0,https://pypi.org/project/django-pipeline,69828.0,69828.0,https://anaconda.org/conda-forge/django-pipeline,,,1.0,,
264,pyglet,A cross-platform windowing and multimedia library for Python.,GUI Development,,https://github.com/pyglet/pyglet,True,31,pyglet/pyglet,https://github.com/pyglet/pyglet,2016-07-15 15:07:12.983,2021-06-03 07:03:52.000,2021-06-03 07:03:14.000,153.0,816.0,5019.0,108.0,49.0,186.0,BSD-3-Clause,,pyglet,conda-forge/pyglet,2021-05-21 06:11:19.000,1.5.17,29.0,11806.0,11806.0,https://pypi.org/project/pyglet,963744.0,968351.0,https://anaconda.org/conda-forge/pyglet,2021-04-13 11:06:46.134,271830.0,1.0,,
265,requests-html,Pythonic HTML Parsing for Humans.,Web Content Extracting,,https://github.com/psf/requests-html,True,30,psf/requests-html,https://github.com/psf/requests-html,2018-02-24 20:11:02.000,2021-05-20 22:54:17.000,2020-05-10 19:40:04.000,788.0,11891.0,449.0,62.0,128.0,196.0,MIT,,requests-html,conda-forge/requests-html,2019-02-18 21:38:41.000,0.10.0,1.0,4625.0,4625.0,https://pypi.org/project/requests-html,737513.0,737513.0,https://anaconda.org/conda-forge/requests-html,,,1.0,,
266,saltstack,Infrastructure automation and management system.,DevOps Tools,,https://github.com/saltstack/salt,True,30,saltstack/salt,https://github.com/saltstack/salt,2011-02-20 20:16:56.000,2021-06-03 14:25:28.000,2021-06-02 10:48:42.000,4891.0,11749.0,111825.0,3682.0,2026.0,21594.0,Apache-2.0,,salt,conda-forge/salt,2021-03-31 17:30:05.000,3003,100.0,,,https://pypi.org/project/salt,93876.0,94469.0,https://anaconda.org/conda-forge/salt,2019-02-26 15:59:37.890,22817.0,2.0,15596.0,
267,beets,A music library manager and [MusicBrainz](https://musicbrainz.org/) tagger.,Audio,,https://github.com/beetbox/beets,True,30,beetbox/beets,https://github.com/beetbox/beets,2010-08-09 23:17:20.000,2021-05-25 11:07:57.000,2021-05-24 23:13:21.000,1566.0,10133.0,10037.0,454.0,456.0,1917.0,MIT,,beets,conda-forge/beets,2019-05-31 00:09:15.000,1.4.9,31.0,210.0,210.0,https://pypi.org/project/beets,1523.0,1592.0,https://anaconda.org/conda-forge/beets,,,1.0,6617.0,
268,schedule,Python job scheduling for humans.,Job Scheduler,,https://github.com/dbader/schedule,True,30,dbader/schedule,https://github.com/dbader/schedule,2013-05-19 12:51:20.000,2021-05-22 13:52:19.000,2021-04-10 10:45:52.000,712.0,8677.0,371.0,44.0,87.0,235.0,MIT,,schedule,conda-forge/schedule,,,3.0,11939.0,11939.0,https://pypi.org/project/schedule,1604306.0,1604665.0,https://anaconda.org/conda-forge/schedule,2021-04-10 12:19:56.940,6479.0,2.0,,
269,annoy,Approximate Nearest Neighbors in C++/Python optimized for memory usage.,Recommender Systems,,https://github.com/spotify/annoy,True,30,spotify/annoy,https://github.com/spotify/annoy,2013-04-01 20:29:40.000,2021-05-27 13:22:11.000,2021-05-27 13:22:11.000,904.0,8570.0,812.0,69.0,36.0,276.0,Apache-2.0,,annoy,conda-forge/annoy,2020-09-18 16:07:34.000,1.17.0,17.0,1596.0,1596.0,https://pypi.org/project/annoy,602819.0,602819.0,https://anaconda.org/conda-forge/annoy,,,1.0,,
270,uvloop,Ultra fast asyncio event loop.,Asynchronous Programming,,https://github.com/MagicStack/uvloop,True,30,MagicStack/uvloop,https://github.com/MagicStack/uvloop,2015-11-08 04:14:54.000,2021-04-12 14:00:59.000,2021-02-19 00:24:10.000,388.0,7804.0,882.0,41.0,41.0,209.0,,,uvloop,conda-forge/uvloop,2021-02-19 04:13:16.000,0.15.2,59.0,23458.0,23458.0,https://pypi.org/project/uvloop,1786718.0,1795019.0,https://anaconda.org/conda-forge/uvloop,2021-02-19 07:14:22.118,365041.0,1.0,315.0,
271,PyMC,Markov Chain Monte Carlo sampling toolkit.,Science,,https://github.com/pymc-devs/pymc3,True,30,pymc-devs/pymc3,https://github.com/pymc-devs/pymc3,2009-05-05 09:43:50.000,2021-06-02 15:35:40.000,2021-04-05 13:26:07.000,1327.0,5808.0,7691.0,313.0,194.0,2059.0,,,pymc3,conda-forge/pymc3,2021-03-14 22:30:42.000,3.11.2,26.0,2565.0,2565.0,https://pypi.org/project/pymc3,235633.0,240700.0,https://anaconda.org/conda-forge/pymc3,2021-03-15 13:12:28.868,283687.0,2.0,161.0,
272,sh,A full-fledged subprocess replacement for Python.,Processes,,https://github.com/amoffat/sh,True,30,amoffat/sh,https://github.com/amoffat/sh,2012-01-15 05:52:06.000,2021-05-31 16:58:25.000,2021-05-31 16:58:07.000,425.0,5752.0,1218.0,81.0,11.0,379.0,MIT,,sh,conda-forge/sh,,,4.0,7099.0,7099.0,https://pypi.org/project/sh,2026370.0,2028145.0,https://anaconda.org/conda-forge/sh,2021-01-09 00:08:02.441,101198.0,1.0,,
273,marshmallow,A lightweight library for converting complex objects to and from simple Python datatypes.,Serialization,,https://github.com/marshmallow-code/marshmallow,True,30,marshmallow-code/marshmallow,https://github.com/marshmallow-code/marshmallow,2013-11-10 21:32:24.000,2021-05-21 07:07:04.000,2021-05-21 07:07:03.000,541.0,5545.0,,190.0,94.0,929.0,MIT,,marshmallow,conda-forge/marshmallow,,,43.0,28638.0,28638.0,https://pypi.org/project/marshmallow,8378669.0,8388904.0,https://anaconda.org/conda-forge/marshmallow,2021-05-11 06:30:30.111,583408.0,1.0,,
