,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,contributor_count,open_issue_count,closed_issue_count,commit_count,license,updated_github_id,dependent_project_count,github_dependent_project_count,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads
227,Altair,Declarative statistical visualization library for Python.,Data Visualization,,https://github.com/altair-viz/altair,True,34,altair-viz/altair,https://github.com/altair-viz/altair,2015-09-19 03:14:04.000,2023-11-02 06:29:49.000,2023-10-29 18:51:32,704.0,8525.0,158.0,159.0,1711.0,,BSD-3-Clause,,83129.0,83129.0,altair,conda-forge/altair,2023-10-03 18:18:45,5.1.2,26.0,https://pypi.org/project/altair,13645577.0,13735802.0,https://anaconda.org/conda-forge/altair,2023-10-03 20:26:07.376,2075169.0,2.0,,89.0
228,PyMySQL,A pure Python MySQL driver compatible to mysql-python.,Database Drivers,,https://github.com/PyMySQL/PyMySQL,True,34,PyMySQL/PyMySQL,https://github.com/PyMySQL/PyMySQL,2011-07-27 17:38:47.000,2023-09-14 21:55:03.000,2023-09-14 21:55:02,1347.0,7419.0,123.0,12.0,628.0,,MIT,,190129.0,190129.0,PyMySQL,conda-forge/PyMySQL,2023-06-26 05:34:54,1.1.0,12.0,https://pypi.org/project/PyMySQL,45781638.0,45812760.0,https://anaconda.org/conda-forge/PyMySQL,2023-06-26 13:59:27.383,1244902.0,1.0,,
229,isort,A Python utility / library to sort imports.,Code Analysis,,https://github.com/PyCQA/isort,True,34,timothycrosley/isort,https://github.com/PyCQA/isort,2013-09-02 22:22:53.000,2023-10-22 14:23:40.000,2023-10-21 09:21:23,527.0,6119.0,288.0,167.0,1064.0,,MIT,PyCQA/isort,424445.0,424445.0,isort,conda-forge/isort,2023-01-30 09:41:30,5.11.5,100.0,https://pypi.org/project/isort,27006355.0,27068307.0,https://anaconda.org/conda-forge/isort,2023-06-16 13:18:02.201,5451794.0,1.0,,
230,watchdog,API and shell utilities to monitor file system events.,Files,,https://github.com/gorakhargosh/watchdog,True,34,gorakhargosh/watchdog,https://github.com/gorakhargosh/watchdog,2010-10-23 12:00:17.000,2023-10-25 21:38:32.000,2023-10-10 18:33:40,664.0,6023.0,146.0,174.0,455.0,1448.0,Apache-2.0,,113464.0,113464.0,watchdog,conda-forge/watchdog,2023-03-20 09:22:33,3.0.0,33.0,https://pypi.org/project/watchdog,12182119.0,12244923.0,https://anaconda.org/conda-forge/watchdog,2023-09-22 15:44:49.385,2574990.0,1.0,,
231,tablib,"A module for Tabular Datasets in XLS, CSV, JSON, YAML.",Specific Formats Processing,,https://github.com/jazzband/tablib,True,34,jazzband/tablib,https://github.com/jazzband/tablib,2011-03-28 02:36:50.000,2023-10-30 21:42:44.000,2023-10-30 21:42:44,550.0,4294.0,124.0,26.0,221.0,1181.0,MIT,,83065.0,83065.0,tablib,conda-forge/tablib,2023-06-11 17:06:31,3.5.0,16.0,https://pypi.org/project/tablib,1756302.0,1757404.0,https://anaconda.org/conda-forge/tablib,2023-06-12 13:40:38.968,92605.0,1.0,,
232,jsonschema,An implementation of [JSON Schema](http://json-schema.org/) for Python.,Data Validation,,https://github.com/python-jsonschema/jsonschema,True,34,Julian/jsonschema,https://github.com/python-jsonschema/jsonschema,2011-12-30 03:37:43.000,2023-10-31 16:46:40.000,2023-10-31 16:46:24,549.0,4280.0,109.0,30.0,763.0,,MIT,python-jsonschema/jsonschema,469864.0,469864.0,jsonschema,conda-forge/jsonschema,2023-10-30 13:33:57,4.19.2,58.0,https://pypi.org/project/jsonschema,99008922.0,99677091.0,https://anaconda.org/conda-forge/jsonschema,2023-10-30 15:13:31.902,24722169.0,1.0,,103.0
233,mongoengine,A Python Object-Document-Mapper for working with MongoDB.,ORM,,https://github.com/MongoEngine/mongoengine,True,34,MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,2012-03-05 12:10:20.000,2023-10-07 15:27:00.000,2023-10-04 06:58:22,1140.0,4080.0,387.0,347.0,1322.0,4085.0,MIT,,21865.0,21865.0,mongoengine,conda-forge/mongoengine,2023-03-03 10:21:35,0.27.0,41.0,https://pypi.org/project/mongoengine,944624.0,950762.0,https://anaconda.org/conda-forge/mongoengine,2023-09-28 14:01:33.150,227125.0,2.0,,
234,Mistune,Fastest and full featured pure Python parsers of Markdown.,Specific Formats Processing,,https://github.com/lepture/mistune,True,34,lepture/mistune,https://github.com/lepture/mistune,2014-02-18 10:13:04.000,2023-10-05 07:21:02.000,2023-10-05 07:21:02,230.0,2339.0,42.0,15.0,249.0,654.0,BSD-3-Clause,,247398.0,247398.0,mistune,conda-forge/mistune,2023-09-29 23:59:10,3.0.2,14.0,https://pypi.org/project/mistune,17224096.0,17654827.0,https://anaconda.org/conda-forge/mistune,2023-08-15 16:28:11.153,15937074.0,1.0,,
235,gym,A toolkit for developing and comparing reinforcement learning algorithms.,Machine Learning,,https://github.com/openai/gym,True,33,openai/gym,https://github.com/openai/gym,2016-04-27 14:59:16.000,2023-10-22 22:49:37.000,2023-01-30 18:15:21,8017.0,32981.0,384.0,69.0,1716.0,1757.0,,,46871.0,46871.0,gym,conda-forge/gym,2022-10-04 16:39:12,0.26.2,19.0,https://pypi.org/project/gym,449352.0,455277.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,254791.0,2.0,,
236,cookiecutter,A command-line utility that creates projects from cookiecutters (project templates).,Command-line Tools,,https://github.com/cookiecutter/cookiecutter,True,33,audreyr/cookiecutter,https://github.com/cookiecutter/cookiecutter,2013-07-14 18:31:22.000,2023-10-30 20:40:51.000,2023-09-29 12:49:57,1870.0,20554.0,311.0,187.0,631.0,,BSD-3-Clause,cookiecutter/cookiecutter,23162.0,23162.0,cookiecutter,conda-forge/cookiecutter,2023-09-29 13:05:44,2.4.0,27.0,https://pypi.org/project/cookiecutter,3094525.0,3124422.0,https://anaconda.org/conda-forge/cookiecutter,2023-09-29 16:10:18.671,896916.0,1.0,,
237,Bokeh,Interactive Web Plotting for Python.,Data Visualization,,https://github.com/bokeh/bokeh,True,33,bokeh/bokeh,https://github.com/bokeh/bokeh,2012-03-26 15:40:01.000,2023-11-02 05:35:29.000,2023-10-31 16:42:00,4038.0,18255.0,673.0,739.0,6721.0,,BSD-3-Clause,,78497.0,78497.0,bokeh,conda-forge/bokeh,,,54.0,https://pypi.org/project/bokeh,3512753.0,3829656.0,https://anaconda.org/conda-forge/bokeh,2023-10-11 08:08:05.962,12993062.0,2.0,,
238,saltstack,Infrastructure automation and management system.,DevOps Tools,,https://github.com/saltstack/salt,True,33,saltstack/salt,https://github.com/saltstack/salt,2011-02-20 20:16:56.000,2023-11-02 14:18:18.000,2023-11-02 08:33:23,5234.0,13573.0,3902.0,2443.0,23538.0,119219.0,Apache-2.0,,709.0,709.0,salt,conda-forge/salt,2023-10-27 18:30:31,3005.4,100.0,https://pypi.org/project/salt,59054.0,59553.0,https://anaconda.org/conda-forge/salt,2023-06-16 13:17:35.929,28842.0,2.0,,15485.0
239,scapy,A brilliant packet manipulation library.,Hardware,,https://github.com/secdev/scapy,True,33,secdev/scapy,https://github.com/secdev/scapy,2015-10-01 17:06:46.000,2023-11-02 08:44:45.000,2023-11-02 06:56:57,1849.0,9420.0,435.0,78.0,1421.0,6288.0,GPL-2.0,,12317.0,12317.0,scapy,conda-forge/scapy,2022-12-25 10:20:36,2.5.0,13.0,https://pypi.org/project/scapy,2023828.0,2025841.0,https://anaconda.org/conda-forge/scapy,2023-06-16 16:15:58.809,104680.0,1.0,,
240,falcon,A high-performance framework for building cloud APIs and web app backends.,RESTful API,,https://github.com/falconry/falcon,True,33,falconry/falcon,https://github.com/falconry/falcon,2012-12-06 18:17:51.000,2023-10-31 05:52:45.000,2023-10-14 18:06:15,900.0,9289.0,201.0,154.0,836.0,1883.0,Apache-2.0,,8598.0,8598.0,falcon,conda-forge/falcon,2022-11-18 19:44:20,3.1.1,16.0,https://pypi.org/project/falcon,574563.0,584036.0,https://anaconda.org/conda-forge/falcon,2023-09-22 14:34:29.402,345227.0,2.0,,5032.0
241,rq,Simple job queues for Python.,Task Queues,,https://github.com/rq/rq,True,33,rq/rq,https://github.com/rq/rq,2011-11-14 10:53:48.000,2023-10-28 12:57:44.000,2023-10-18 15:56:26,1345.0,9194.0,299.0,158.0,932.0,1800.0,,,14879.0,14879.0,rq,conda-forge/rq,2023-06-21 01:53:02,1.15.1,27.0,https://pypi.org/project/rq,1363429.0,1366158.0,https://anaconda.org/conda-forge/rq,2023-09-04 10:10:27.153,98254.0,1.0,,
242,paramiko,The leading native Python SSHv2 protocol library.,Cryptography,,https://github.com/paramiko/paramiko,True,33,paramiko/paramiko,https://github.com/paramiko/paramiko,2009-02-02 03:41:08.000,2023-10-17 08:32:06.000,2023-09-24 00:00:44,1854.0,8567.0,187.0,771.0,780.0,,LGPL-2.1,,85322.0,85322.0,paramiko,conda-forge/paramiko,,,29.0,https://pypi.org/project/paramiko,45632439.0,45732138.0,https://anaconda.org/conda-forge/paramiko,2023-07-30 12:08:35.453,3987998.0,1.0,,
243,flask-restful,Quickly building REST APIs for Flask.,RESTful API,,https://github.com/flask-restful/flask-restful,True,33,flask-restful/flask-restful,https://github.com/flask-restful/flask-restful,2012-10-12 00:08:51.000,2023-10-30 16:46:04.000,2023-05-21 03:47:13,993.0,6684.0,161.0,97.0,456.0,837.0,BSD-3-Clause,,99187.0,99187.0,flask-restful,conda-forge/flask-restful,2014-03-04 22:01:44,0.2.12,6.0,https://pypi.org/project/flask-restful,1831037.0,1833056.0,https://anaconda.org/conda-forge/flask-restful,2023-06-16 13:21:11.595,173660.0,2.0,,
244,trio,A friendly library for async concurrency and I/O.,Asynchronous Programming,,https://github.com/python-trio/trio,True,33,python-trio/trio,https://github.com/python-trio/trio,2017-01-16 04:45:25.000,2023-11-02 13:01:27.000,2023-11-02 13:01:27,300.0,5610.0,151.0,270.0,479.0,5486.0,,,43760.0,43760.0,trio,conda-forge/trio,2023-07-12 23:13:04,0.22.2,22.0,https://pypi.org/project/trio,8808508.0,8847914.0,https://anaconda.org/conda-forge/trio,2023-10-04 00:22:04.321,1418635.0,3.0,,
245,attrs,"Replacement for `__init__`, `__eq__`, `__repr__`, etc. boilerplate in class definitions.",Built-in Classes Enhancement,,https://github.com/python-attrs/attrs,True,33,python-attrs/attrs,https://github.com/python-attrs/attrs,2015-01-27 15:01:01.000,2023-11-01 07:38:06.000,2023-11-01 07:37:41,338.0,4924.0,147.0,117.0,542.0,,MIT,,863890.0,863890.0,attrs,conda-forge/attrs,2023-04-16 10:45:01,23.1.0,18.0,https://pypi.org/project/attrs,127791551.0,128202096.0,https://anaconda.org/conda-forge/attrs,2023-06-16 13:22:51.814,32843621.0,1.0,,
246,virtualenv,A tool to create isolated Python environments.,Environment Management,,https://github.com/pypa/virtualenv,True,33,pypa/virtualenv,https://github.com/pypa/virtualenv,2011-03-06 14:33:27.000,2023-11-01 18:41:21.000,2023-11-01 18:41:20,948.0,4576.0,112.0,18.0,1284.0,,MIT,,330105.0,330105.0,virtualenv,conda-forge/virtualenv,2023-10-23 18:36:13,20.24.6,64.0,https://pypi.org/project/virtualenv,104425308.0,104575421.0,https://anaconda.org/conda-forge/virtualenv,2023-10-23 20:27:05.672,5554192.0,1.0,,
247,authlib,JavaScript Object Signing and Encryption draft implementation.,Authentication,,https://github.com/lepture/authlib,True,33,lepture/authlib,https://github.com/lepture/authlib,2017-10-27 06:52:26.000,2023-10-27 08:24:29.000,2023-10-06 23:51:40,376.0,4007.0,100.0,56.0,342.0,1352.0,BSD-3-Clause,,28857.0,28857.0,authlib,conda-forge/authlib,2022-12-06 08:43:24,1.2.0,31.0,https://pypi.org/project/authlib,7106486.0,7109393.0,https://anaconda.org/conda-forge/authlib,2023-06-26 08:15:44.096,122110.0,2.0,,
248,responses,A utility library for mocking out the requests Python library.,Testing,,https://github.com/getsentry/responses,True,33,getsentry/responses,https://github.com/getsentry/responses,2013-11-15 23:28:18.000,2023-10-30 13:40:58.000,2023-10-30 13:40:30,312.0,3964.0,122.0,6.0,279.0,738.0,Apache-2.0,,31390.0,31390.0,responses,conda-forge/responses,2023-08-01 14:19:31,0.23.3,40.0,https://pypi.org/project/responses,13674252.0,13722538.0,https://anaconda.org/conda-forge/responses,2023-07-27 14:43:01.872,1979711.0,1.0,,176.0
249,itsdangerous,Various helpers to pass trusted data to untrusted environments.,Miscellaneous,,https://github.com/pallets/itsdangerous,True,33,pallets/itsdangerous,https://github.com/pallets/itsdangerous,2011-06-24 00:09:55.000,2023-11-01 16:51:33.000,2023-09-06 16:00:46,207.0,2748.0,42.0,1.0,109.0,,BSD-3-Clause,,943616.0,943616.0,itsdangerous,conda-forge/itsdangerous,2022-03-24 15:14:38,2.1.2,7.0,https://pypi.org/project/itsdangerous,53761281.0,53835818.0,https://anaconda.org/conda-forge/itsdangerous,2023-06-16 13:24:58.387,6484745.0,1.0,,
250,motor,The async Python driver for MongoDB.,Database Drivers,,https://github.com/mongodb/motor,True,33,mongodb/motor,https://github.com/mongodb/motor,2013-01-11 21:34:44.000,2023-10-20 18:45:21.000,2023-10-20 18:45:21,192.0,2235.0,45.0,,,1746.0,Apache-2.0,,73205.0,73205.0,motor,conda-forge/motor,2023-08-31 20:43:19,3.3.1,12.0,https://pypi.org/project/motor,1227696.0,1229372.0,https://anaconda.org/conda-forge/motor,2023-09-01 00:24:22.394,62039.0,2.0,,
251,pyglet,A cross-platform windowing and multimedia library for Python.,GUI Development,,https://github.com/pyglet/pyglet,True,33,pyglet/pyglet,https://github.com/pyglet/pyglet,2019-06-09 18:55:00.000,2023-11-02 13:22:08.000,2023-11-02 01:54:41,274.0,1605.0,154.0,105.0,419.0,5910.0,BSD-3-Clause,,23594.0,23594.0,pyglet,conda-forge/pyglet,2023-10-23 06:02:19,1.5.28,43.0,https://pypi.org/project/pyglet,336173.0,350146.0,https://anaconda.org/conda-forge/pyglet,2023-09-23 19:41:21.051,572932.0,1.0,,
252,jieba,The most popular Chinese text segmentation library.,Natural Language Processing,,https://github.com/fxsjy/jieba,True,32,fxsjy/jieba,https://github.com/fxsjy/jieba,2012-09-29 07:52:01.000,2023-06-16 13:21:35.778,2020-02-15 08:33:35,6465.0,31465.0,49.0,615.0,219.0,523.0,MIT,,24728.0,24728.0,jieba,conda-forge/jieba,2020-01-20 14:23:50,0.42.1,9.0,https://pypi.org/project/jieba,752417.0,754276.0,https://anaconda.org/conda-forge/jieba,2023-06-16 13:21:35.778,146930.0,1.0,,
253,EasyOCR,Ready-to-use OCR with 40+ languages supported.,Computer Vision,,https://github.com/JaidedAI/EasyOCR,True,32,JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,2020-03-14 11:46:39.000,2023-10-09 22:45:14.000,2023-09-04 11:42:16,2697.0,19946.0,128.0,295.0,581.0,615.0,Apache-2.0,,4117.0,4117.0,EasyOCR,conda-forge/EasyOCR,2023-09-04 11:53:04,1.7.1,22.0,https://pypi.org/project/EasyOCR,197308.0,369569.0,https://anaconda.org/conda-forge/EasyOCR,2023-09-05 19:22:07.765,9301.0,1.0,,7033393.0
254,sanic,A Python 3.6+ web server and web framework that's written to go fast.,RESTful API,,https://github.com/sanic-org/sanic,True,32,huge-success/sanic,https://github.com/sanic-org/sanic,2016-05-26 04:38:22.000,2023-10-30 00:10:42.000,2023-09-07 12:26:56,1487.0,17423.0,336.0,74.0,1262.0,,MIT,sanic-org/sanic,14341.0,14341.0,sanic,conda-forge/sanic,2023-07-25 12:58:50,23.6.0,68.0,https://pypi.org/project/sanic,835856.0,843299.0,https://anaconda.org/conda-forge/sanic,2023-08-01 16:38:00.695,305196.0,2.0,,
255,yapf,Yet another Python code formatter from Google.,Code Analysis,,https://github.com/google/yapf,True,32,google/yapf,https://github.com/google/yapf,2015-03-18 18:22:31.000,2023-10-27 16:01:35.000,2023-10-25 18:00:01,862.0,13468.0,150.0,354.0,458.0,,Apache-2.0,,85842.0,85842.0,yapf,conda-forge/yapf,,,26.0,https://pypi.org/project/yapf,4964075.0,5017278.0,https://anaconda.org/conda-forge/yapf,2023-07-26 16:15:22.726,1649298.0,2.0,,
256,Prefect,"A modern workflow orchestration framework that makes it easy to build, schedule and monitor robust data pipelines.",Job Scheduler,,https://github.com/PrefectHQ/prefect,True,32,PrefectHQ/prefect,https://github.com/PrefectHQ/prefect,2018-06-29 21:59:26.000,2023-11-02 14:06:34.000,2023-11-02 13:08:49,1333.0,13136.0,205.0,561.0,3674.0,,Apache-2.0,,3922.0,3922.0,prefect,conda-forge/prefect,2023-10-26 22:20:11,2.14.2,196.0,https://pypi.org/project/prefect,624376.0,637536.0,https://anaconda.org/conda-forge/prefect,2023-10-31 18:55:52.818,552736.0,1.0,,
257,dask,A flexible parallel computing library for analytic computing.,Distributed Computing,,https://github.com/dask/dask,True,32,dask/dask,https://github.com/dask/dask,2015-01-04 18:50:00.000,2023-11-02 10:54:11.000,2023-11-01 18:03:03,1610.0,11496.0,589.0,817.0,4041.0,,BSD-3-Clause,,53912.0,53912.0,dask,conda-forge/dask,,,159.0,https://pypi.org/project/dask,7289662.0,7537240.0,https://anaconda.org/conda-forge/dask,2023-10-28 00:11:07.362,10398286.0,2.0,,
258,pip-tools,A set of tools to keep your pinned Python dependencies fresh.,Package Management,,https://github.com/jazzband/pip-tools,True,32,jazzband/pip-tools,https://github.com/jazzband/pip-tools,2012-09-10 08:50:26.000,2023-11-02 04:53:54.000,2023-11-01 18:19:31,514.0,7174.0,199.0,142.0,860.0,,BSD-3-Clause,,23519.0,23519.0,pip-tools,conda-forge/pip-tools,2023-08-08 23:35:03,7.3.0,67.0,https://pypi.org/project/pip-tools,11280318.0,11283370.0,https://anaconda.org/conda-forge/pip-tools,2023-08-09 01:51:06.267,128196.0,1.0,,
259,hypothesis,Hypothesis is an advanced Quickcheck style property based testing library.,Testing,,https://github.com/HypothesisWorks/hypothesis,True,32,HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,2013-03-10 13:51:19.000,2023-11-02 13:00:34.000,2023-10-22 21:00:24,548.0,6987.0,320.0,39.0,1408.0,13333.0,,,23139.0,23139.0,hypothesis,conda-forge/hypothesis,2023-04-26 08:30:52,hypothesis-python-6.74.0,715.0,https://pypi.org/project/hypothesis,6145650.0,6341992.0,https://anaconda.org/conda-forge/hypothesis,2023-10-16 17:31:20.211,8246375.0,2.0,,
260,sh,A full-fledged subprocess replacement for Python.,Processes,,https://github.com/amoffat/sh,True,32,amoffat/sh,https://github.com/amoffat/sh,2012-01-15 05:52:06.000,2023-08-10 02:31:43.807,2023-08-10 01:24:28,479.0,6730.0,96.0,6.0,457.0,1464.0,MIT,,13382.0,13382.0,sh,conda-forge/sh,2023-08-14 08:32:59,2.0.0,11.0,https://pypi.org/project/sh,5955319.0,5960358.0,https://anaconda.org/conda-forge/sh,2023-08-10 02:31:43.807,186472.0,1.0,,
261,marshmallow,A lightweight library for converting complex objects to and from simple Python datatypes.,Serialization,,https://github.com/marshmallow-code/marshmallow,True,32,marshmallow-code/marshmallow,https://github.com/marshmallow-code/marshmallow,2013-11-10 21:32:24.000,2023-10-30 20:49:15.000,2023-10-30 20:49:14,603.0,6707.0,208.0,146.0,1036.0,,MIT,,103896.0,103896.0,marshmallow,conda-forge/marshmallow,,,54.0,https://pypi.org/project/marshmallow,29296532.0,29349238.0,https://anaconda.org/conda-forge/marshmallow,2023-07-21 07:34:27.618,2160962.0,1.0,,
262,Pendulum,Python datetimes made easy.,Date and Time,,https://github.com/sdispater/pendulum,True,32,sdispater/pendulum,https://github.com/sdispater/pendulum,2016-06-27 23:37:53.000,2023-11-02 01:23:27.000,2023-10-24 11:53:47,336.0,5775.0,95.0,196.0,292.0,826.0,MIT,,23068.0,23068.0,pendulum,conda-forge/pendulum,2020-07-24 18:17:05,2.1.2,47.0,https://pypi.org/project/pendulum,15383493.0,15405084.0,https://anaconda.org/conda-forge/pendulum,2023-09-22 20:43:25.117,863581.0,1.0,,254.0
263,xmltodict,Working with XML feel like you are working with JSON.,HTML Manipulation,,https://github.com/martinblech/xmltodict,True,32,martinblech/xmltodict,https://github.com/martinblech/xmltodict,2012-04-17 14:38:21.000,2023-09-14 16:45:33.000,2023-03-12 19:26:01,446.0,5259.0,49.0,79.0,162.0,221.0,MIT,,59404.0,59404.0,xmltodict,conda-forge/xmltodict,,,4.0,https://pypi.org/project/xmltodict,29972190.0,30012095.0,https://anaconda.org/conda-forge/xmltodict,2023-06-16 13:20:35.475,3471797.0,1.0,,
264,Toolz,"A collection of functional utilities for iterators, functions, and dictionaries.",Functional Programming,,https://github.com/pytoolz/toolz,True,32,pytoolz/toolz,https://github.com/pytoolz/toolz,2013-09-13 02:18:43.000,2023-10-11 23:30:26.000,2022-11-03 19:39:10,235.0,4363.0,75.0,79.0,142.0,1206.0,,,117070.0,117070.0,toolz,conda-forge/toolz,2022-07-10 04:29:08,0.12.0,10.0,https://pypi.org/project/toolz,19336798.0,19546203.0,https://anaconda.org/conda-forge/toolz,2023-06-16 13:17:29.659,18637081.0,2.0,,
265,XlsxWriter,A Python module for creating Excel .xlsx files.,Specific Formats Processing,,https://github.com/jmcnamara/XlsxWriter,True,32,jmcnamara/XlsxWriter,https://github.com/jmcnamara/XlsxWriter,2013-01-04 01:07:06.000,2023-11-01 19:39:07.000,2023-10-31 17:31:33,603.0,3357.0,51.0,10.0,891.0,1170.0,BSD-2-Clause,,68001.0,68001.0,XlsxWriter,conda-forge/XlsxWriter,,,61.0,https://pypi.org/project/XlsxWriter,14513137.0,14584590.0,https://anaconda.org/conda-forge/XlsxWriter,2023-10-10 21:33:23.840,3001034.0,2.0,,
266,django-storages,A collection of custom storage back ends for Django.,Web Asset Management,,https://github.com/jschneier/django-storages,True,32,jschneier/django-storages,https://github.com/jschneier/django-storages,2014-12-09 00:37:09.000,2023-11-01 18:58:34.000,2023-10-22 00:44:41,784.0,2525.0,256.0,114.0,539.0,1092.0,BSD-3-Clause,,160951.0,160951.0,django-storages,conda-forge/django-storages,,,16.0,https://pypi.org/project/django-storages,2830126.0,2832088.0,https://anaconda.org/conda-forge/django-storages,2023-10-21 14:41:13.604,54950.0,1.0,,
267,VCR.py,Record and replay HTTP interactions on your tests.,Testing,,https://github.com/kevin1024/vcrpy,True,32,kevin1024/vcrpy,https://github.com/kevin1024/vcrpy,2012-05-29 04:52:00.000,2023-10-15 22:21:16.000,2023-08-09 13:09:12,335.0,2518.0,136.0,89.0,280.0,1174.0,MIT,,8045.0,8045.0,vcrpy,conda-forge/vcrpy,2023-07-31 03:18:38,5.1.0,59.0,https://pypi.org/project/vcrpy,1142674.0,1150716.0,https://anaconda.org/conda-forge/vcrpy,2023-07-31 18:22:06.572,321719.0,2.0,,
268,blinker,A fast Python in-process signal/event dispatching system.,Miscellaneous,,https://github.com/pallets-eco/blinker,True,32,jek/blinker,https://github.com/pallets-eco/blinker,2013-07-03 10:32:39.000,2023-11-02 01:59:07.071,2023-11-01 22:06:09,171.0,1592.0,19.0,2.0,43.0,,MIT,pallets-eco/blinker,232833.0,232833.0,blinker,conda-forge/blinker,2023-11-01 22:14:31,1.7.0,7.0,https://pypi.org/project/blinker,30849329.0,31651439.0,https://anaconda.org/conda-forge/blinker,2023-11-02 01:59:07.071,10427441.0,2.0,,12.0
269,MarkupSafe,Implements a XML/HTML/XHTML Markup safe string for Python.,HTML Manipulation,,https://github.com/pallets/markupsafe,True,32,pallets/markupsafe,https://github.com/pallets/markupsafe,2010-06-22 17:22:58.000,2023-11-01 16:56:24.000,2023-09-15 19:53:12,128.0,553.0,41.0,,109.0,,BSD-3-Clause,,1392925.0,1392925.0,markupsafe,conda-forge/markupsafe,2023-06-02 21:45:17,2.1.3,11.0,https://pypi.org/project/markupsafe,148055462.0,149001292.0,https://anaconda.org/conda-forge/markupsafe,2023-09-22 07:59:19.355,35938971.0,1.0,,2130.0
270,diagrams,Diagram as Code.,Data Visualization,,https://github.com/mingrammer/diagrams,True,31,mingrammer/diagrams,https://github.com/mingrammer/diagrams,2020-02-02 15:23:24.000,2023-10-31 19:16:17.000,2023-10-30 14:18:42,2030.0,31895.0,136.0,276.0,184.0,532.0,MIT,,1217.0,1217.0,diagrams,conda-forge/diagrams,2023-10-30 14:16:37,0.23.4,40.0,https://pypi.org/project/diagrams,99503.0,103615.0,https://anaconda.org/conda-forge/diagrams,2023-10-30 17:06:42.710,172740.0,3.0,,
271,poetry,Python dependency management and packaging made easy.,Package Management,,https://github.com/python-poetry/poetry,True,31,sdispater/poetry,https://github.com/python-poetry/poetry,2018-02-28 15:23:47.000,2023-11-01 20:06:10.000,2023-11-01 05:44:03,2026.0,27216.0,493.0,584.0,4740.0,2993.0,MIT,python-poetry/poetry,,,poetry,conda-forge/poetry,2023-08-21 17:53:17,1.6.1,100.0,https://pypi.org/project/poetry,25101920.0,25362964.0,https://anaconda.org/conda-forge/poetry,2023-08-21 20:30:34.699,1048046.0,3.0,,15306383.0
272,PySimpleGUI,"Wrapper for tkinter, Qt, WxPython and Remi.",GUI Development,,https://github.com/PySimpleGUI/PySimpleGUI,True,31,PySimpleGUI/PySimpleGUI,https://github.com/PySimpleGUI/PySimpleGUI,2018-07-11 18:28:58.000,2023-10-29 17:23:31.000,2023-10-29 17:23:31,1736.0,12185.0,18.0,716.0,2748.0,6854.0,LGPL-3.0,,10056.0,10056.0,PySimpleGUI,conda-forge/PySimpleGUI,2023-06-09 10:14:19,4.60.5,46.0,https://pypi.org/project/PySimpleGUI,382616.0,385125.0,https://anaconda.org/conda-forge/PySimpleGUI,2023-06-16 16:16:23.007,128008.0,2.0,,
273,pelican,Static site generator that supports Markdown and reST syntax.,Static Site Generator,,https://github.com/getpelican/pelican,True,31,getpelican/pelican,https://github.com/getpelican/pelican,2010-10-16 18:57:40.000,2023-11-02 13:09:55.000,2023-11-01 22:10:34,1787.0,11851.0,452.0,39.0,1587.0,3738.0,AGPL-3.0,,7392.0,7392.0,pelican,conda-forge/pelican,2022-07-11 17:51:03,4.8.0,21.0,https://pypi.org/project/pelican,18151.0,19764.0,https://anaconda.org/conda-forge/pelican,2023-06-16 13:16:01.780,145873.0,1.0,,902.0
274,schedule,Python job scheduling for humans.,Job Scheduler,,https://github.com/dbader/schedule,True,31,dbader/schedule,https://github.com/dbader/schedule,2013-05-19 12:51:20.000,2023-10-29 21:50:38.000,2023-10-22 22:51:27,856.0,11184.0,59.0,126.0,293.0,393.0,MIT,,29489.0,29489.0,schedule,conda-forge/schedule,,,5.0,https://pypi.org/project/schedule,1811154.0,1812484.0,https://anaconda.org/conda-forge/schedule,2023-10-02 12:55:42.807,45231.0,2.0,,
275,fuzzywuzzy,Fuzzy String Matching.,Text Processing,,https://github.com/seatgeek/fuzzywuzzy,True,31,seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,2011-07-08 19:32:34.000,2023-06-16 13:22:53.603,2021-09-09 20:54:41,871.0,8998.0,70.0,83.0,103.0,384.0,GPL-2.0,,20989.0,20989.0,fuzzywuzzy,conda-forge/fuzzywuzzy,2020-02-13 22:14:12,0.18.0,23.0,https://pypi.org/project/fuzzywuzzy,5209981.0,5215830.0,https://anaconda.org/conda-forge/fuzzywuzzy,2023-06-16 13:22:53.603,514738.0,2.0,,
