,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,contributor_count,open_issue_count,closed_issue_count,commit_count,license,updated_github_id,dependent_project_count,github_dependent_project_count,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads
236,jsonschema,An implementation of [JSON Schema](http://json-schema.org/) for Python.,Data Validation,,https://github.com/python-jsonschema/jsonschema,True,34,Julian/jsonschema,https://github.com/python-jsonschema/jsonschema,2011-12-30 03:37:43.000,2024-03-05 16:00:45.000,2024-03-05 16:00:41,557.0,4388.0,111.0,31.0,781.0,,MIT,python-jsonschema/jsonschema,527118.0,527118.0,jsonschema,conda-forge/jsonschema,2024-01-19 21:11:16,4.21.1,61.0,https://pypi.org/project/jsonschema,112265490.0,112907518.0,https://anaconda.org/conda-forge/jsonschema,2024-01-19 23:45:31.579,26322929.0,1.0,,182.0
237,authlib,JavaScript Object Signing and Encryption draft implementation.,Authentication,,https://github.com/lepture/authlib,True,34,lepture/authlib,https://github.com/lepture/authlib,2017-10-27 06:52:26.000,2024-02-28 01:46:29.000,2024-02-28 01:46:28,397.0,4180.0,107.0,78.0,349.0,1378.0,BSD-3-Clause,,31215.0,31215.0,authlib,conda-forge/authlib,2023-12-17 12:54:58,1.3.0,33.0,https://pypi.org/project/authlib,8250466.0,8253241.0,https://anaconda.org/conda-forge/authlib,2023-12-18 02:03:16.423,127650.0,2.0,,
238,motor,The async Python driver for MongoDB.,Database Drivers,,https://github.com/mongodb/motor,True,34,mongodb/motor,https://github.com/mongodb/motor,2013-01-11 21:34:44.000,2024-03-04 19:26:29.000,2024-03-04 19:26:28,201.0,2294.0,50.0,,,1781.0,Apache-2.0,,83670.0,83670.0,motor,conda-forge/motor,2023-11-14 21:54:12,3.3.2,13.0,https://pypi.org/project/motor,1575121.0,1576690.0,https://anaconda.org/conda-forge/motor,2023-11-15 13:28:47.872,64346.0,1.0,,
239,pyglet,A cross-platform windowing and multimedia library for Python.,GUI Development,,https://github.com/pyglet/pyglet,True,34,pyglet/pyglet,https://github.com/pyglet/pyglet,2019-06-09 18:55:00.000,2024-03-07 07:42:02.000,2024-03-07 07:39:59,284.0,1714.0,160.0,116.0,449.0,6038.0,BSD-3-Clause,,25014.0,25014.0,pyglet,conda-forge/pyglet,2024-03-01 00:15:09,2.0.12,45.0,https://pypi.org/project/pyglet,490441.0,503557.0,https://anaconda.org/conda-forge/pyglet,2023-09-23 19:41:21.051,590222.0,1.0,,
240,gym,A toolkit for developing and comparing reinforcement learning algorithms.,Machine Learning,,https://github.com/openai/gym,True,33,openai/gym,https://github.com/openai/gym,2016-04-27 14:59:16.000,2024-02-23 04:21:13.000,2023-01-30 18:15:21,8051.0,33639.0,384.0,79.0,1717.0,1757.0,,,50791.0,50791.0,gym,conda-forge/gym,2022-10-04 16:39:12,0.26.2,19.0,https://pypi.org/project/gym,1099719.0,1105387.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,266439.0,2.0,,
241,jieba,The most popular Chinese text segmentation library.,Natural Language Processing,,https://github.com/fxsjy/jieba,True,33,fxsjy/jieba,https://github.com/fxsjy/jieba,2012-09-29 07:52:01.000,2024-01-17 14:24:55.000,2020-02-15 08:33:35,6482.0,32085.0,49.0,614.0,225.0,523.0,MIT,,26875.0,26875.0,jieba,conda-forge/jieba,2020-01-20 14:23:50,0.42.1,9.0,https://pypi.org/project/jieba,677435.0,679237.0,https://anaconda.org/conda-forge/jieba,2023-06-16 13:21:35.778,149592.0,1.0,,
242,Bokeh,Interactive Web Plotting for Python.,Data Visualization,,https://github.com/bokeh/bokeh,True,33,bokeh/bokeh,https://github.com/bokeh/bokeh,2012-03-26 15:40:01.000,2024-03-07 14:14:46.000,2024-03-07 12:22:18,4093.0,18647.0,685.0,722.0,6838.0,,BSD-3-Clause,,84586.0,84586.0,bokeh,conda-forge/bokeh,,,58.0,https://pypi.org/project/bokeh,4575718.0,4874468.0,https://anaconda.org/conda-forge/bokeh,2024-01-25 20:54:18.325,13443793.0,2.0,,
243,luigi,A module that helps you build complex pipelines of batch jobs.,Distributed Computing,,https://github.com/spotify/luigi,True,33,spotify/luigi,https://github.com/spotify/luigi,2012-09-20 15:06:38.000,2024-02-29 04:48:22.000,2024-01-23 10:42:08,2303.0,17177.0,614.0,97.0,881.0,4100.0,Apache-2.0,,2325.0,2325.0,luigi,conda-forge/luigi,2024-01-15 15:33:51,3.5.0,58.0,https://pypi.org/project/luigi,386240.0,401460.0,https://anaconda.org/conda-forge/luigi,2024-01-15 17:44:58.633,684915.0,1.0,,
244,saltstack,Infrastructure automation and management system.,DevOps Tools,,https://github.com/saltstack/salt,True,33,saltstack/salt,https://github.com/saltstack/salt,2011-02-20 20:16:56.000,2024-03-07 11:37:10.000,2024-03-05 21:39:01,5263.0,13766.0,3930.0,2460.0,23746.0,120597.0,Apache-2.0,,760.0,760.0,salt,conda-forge/salt,2024-03-06 18:16:49,3007.0,100.0,https://pypi.org/project/salt,59362.0,59868.0,https://anaconda.org/conda-forge/salt,2023-06-16 13:17:35.929,29035.0,2.0,,17088.0
245,scapy,A brilliant packet manipulation library.,Hardware,,https://github.com/secdev/scapy,True,33,secdev/scapy,https://github.com/secdev/scapy,2015-10-01 17:06:46.000,2024-03-07 06:23:40.000,2024-03-07 06:23:40,1897.0,9879.0,463.0,62.0,1483.0,6405.0,GPL-2.0,,13549.0,13549.0,scapy,conda-forge/scapy,2022-12-25 10:20:36,2.5.0,13.0,https://pypi.org/project/scapy,2223833.0,2225816.0,https://anaconda.org/conda-forge/scapy,2023-06-16 16:15:58.809,111089.0,1.0,,
246,paramiko,The leading native Python SSHv2 protocol library.,Cryptography,,https://github.com/paramiko/paramiko,True,33,paramiko/paramiko,https://github.com/paramiko/paramiko,2009-02-02 03:41:08.000,2024-03-01 23:20:01.000,2024-02-11 03:17:05,1877.0,8743.0,187.0,797.0,789.0,,LGPL-2.1,,91729.0,91729.0,paramiko,conda-forge/paramiko,,,30.0,https://pypi.org/project/paramiko,51031287.0,51127489.0,https://anaconda.org/conda-forge/paramiko,2023-12-19 20:01:44.239,4232918.0,1.0,,
247,pydub,Manipulate audio with a simple and easy high level interface.,Audio,,https://github.com/jiaaro/pydub,True,33,jiaaro/pydub,https://github.com/jiaaro/pydub,2011-05-02 18:42:38.000,2024-03-05 13:07:16.000,2022-12-08 17:49:19,979.0,8197.0,95.0,286.0,270.0,746.0,MIT,,51428.0,51428.0,pydub,conda-forge/pydub,2021-03-10 02:10:41,0.25.1,31.0,https://pypi.org/project/pydub,4211317.0,4212633.0,https://anaconda.org/conda-forge/pydub,2023-06-16 16:12:25.533,82936.0,1.0,,
248,PyMySQL,A pure Python MySQL driver compatible to mysql-python.,Database Drivers,,https://github.com/PyMySQL/PyMySQL,True,33,PyMySQL/PyMySQL,https://github.com/PyMySQL/PyMySQL,2011-07-27 17:38:47.000,2024-02-14 18:14:42.000,2024-02-02 08:16:41,1358.0,7509.0,124.0,12.0,637.0,,MIT,,208897.0,208897.0,PyMySQL,conda-forge/PyMySQL,2023-06-26 05:34:54,1.1.0,12.0,https://pypi.org/project/PyMySQL,41086687.0,41116288.0,https://anaconda.org/conda-forge/PyMySQL,2023-06-26 13:59:27.383,1302464.0,2.0,,
249,flask-restful,Quickly building REST APIs for Flask.,RESTful API,,https://github.com/flask-restful/flask-restful,True,33,flask-restful/flask-restful,https://github.com/flask-restful/flask-restful,2012-10-12 00:08:51.000,2024-02-13 19:13:39.000,2023-05-21 03:47:13,1003.0,6748.0,161.0,98.0,458.0,837.0,BSD-3-Clause,,104302.0,104302.0,flask-restful,conda-forge/flask-restful,2014-03-04 22:01:44,0.2.12,6.0,https://pypi.org/project/flask-restful,1778618.0,1780617.0,https://anaconda.org/conda-forge/flask-restful,2023-06-16 13:21:11.595,179918.0,2.0,,
250,Pendulum,Python datetimes made easy.,Date and Time,,https://github.com/sdispater/pendulum,True,33,sdispater/pendulum,https://github.com/sdispater/pendulum,2016-06-27 23:37:53.000,2024-03-03 19:39:54.000,2023-12-16 21:30:31,352.0,5987.0,96.0,192.0,321.0,835.0,MIT,,25832.0,25832.0,pendulum,conda-forge/pendulum,2023-12-16 21:12:56,3.0.0,48.0,https://pypi.org/project/pendulum,23657546.0,23678474.0,https://anaconda.org/conda-forge/pendulum,2024-01-07 18:54:51.714,920619.0,1.0,,534.0
251,trio,A friendly library for async concurrency and I/O.,Asynchronous Programming,,https://github.com/python-trio/trio,True,33,python-trio/trio,https://github.com/python-trio/trio,2017-01-16 04:45:25.000,2024-03-05 17:08:38.000,2024-03-03 09:59:08,311.0,5799.0,159.0,282.0,494.0,5641.0,,,53782.0,53782.0,trio,conda-forge/trio,2024-01-10 03:33:09,0.24.0,25.0,https://pypi.org/project/trio,12259189.0,12296824.0,https://anaconda.org/conda-forge/trio,2024-01-10 10:43:54.609,1505435.0,3.0,,
252,tablib,"A module for Tabular Datasets in XLS, CSV, JSON, YAML.",Specific Formats Processing,,https://github.com/jazzband/tablib,True,33,jazzband/tablib,https://github.com/jazzband/tablib,2011-03-28 02:36:50.000,2024-02-25 11:23:50.000,2024-02-25 08:36:53,552.0,4495.0,125.0,28.0,222.0,1189.0,MIT,,94051.0,94051.0,tablib,conda-forge/tablib,2023-06-11 17:06:31,3.5.0,16.0,https://pypi.org/project/tablib,1928807.0,1929878.0,https://anaconda.org/conda-forge/tablib,2023-06-12 13:40:38.968,94332.0,1.0,,
253,responses,A utility library for mocking out the requests Python library.,Testing,,https://github.com/getsentry/responses,True,33,getsentry/responses,https://github.com/getsentry/responses,2013-11-15 23:28:18.000,2024-02-15 16:45:35.000,2024-02-15 16:45:23,317.0,4024.0,125.0,8.0,288.0,754.0,Apache-2.0,,34811.0,34811.0,responses,conda-forge/responses,2024-02-13 21:15:47,0.25.0,43.0,https://pypi.org/project/responses,18195068.0,18241224.0,https://anaconda.org/conda-forge/responses,2024-02-14 01:13:01.170,2076982.0,1.0,,206.0
254,itsdangerous,Various helpers to pass trusted data to untrusted environments.,Miscellaneous,,https://github.com/pallets/itsdangerous,True,33,pallets/itsdangerous,https://github.com/pallets/itsdangerous,2011-06-24 00:09:55.000,2024-02-05 20:28:57.000,2023-09-06 16:00:46,210.0,2808.0,42.0,1.0,109.0,,BSD-3-Clause,,1019185.0,1019185.0,itsdangerous,conda-forge/itsdangerous,2022-03-24 15:14:38,2.1.2,7.0,https://pypi.org/project/itsdangerous,50101003.0,50176099.0,https://anaconda.org/conda-forge/itsdangerous,2023-06-16 13:24:58.387,6833758.0,1.0,,
255,Mistune,Fastest and full featured pure Python parsers of Markdown.,Specific Formats Processing,,https://github.com/lepture/mistune,True,33,lepture/mistune,https://github.com/lepture/mistune,2014-02-18 10:13:04.000,2024-01-17 08:33:27.000,2024-01-17 08:33:27,239.0,2416.0,43.0,27.0,253.0,656.0,BSD-3-Clause,,269981.0,269981.0,mistune,conda-forge/mistune,2023-09-29 23:59:10,3.0.2,15.0,https://pypi.org/project/mistune,21508977.0,21921089.0,https://anaconda.org/conda-forge/mistune,2023-11-02 17:48:24.922,16896622.0,1.0,,
256,EasyOCR,Ready-to-use OCR with 40+ languages supported.,Computer Vision,,https://github.com/JaidedAI/EasyOCR,True,32,JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,2020-03-14 11:46:39.000,2024-02-06 12:31:50.000,2023-09-04 11:42:16,2831.0,21351.0,128.0,340.0,585.0,615.0,Apache-2.0,,5401.0,5401.0,EasyOCR,conda-forge/EasyOCR,2023-09-04 11:53:04,1.7.1,22.0,https://pypi.org/project/EasyOCR,272484.0,479394.0,https://anaconda.org/conda-forge/EasyOCR,2023-09-05 19:22:07.765,10824.0,1.0,,9282373.0
257,sanic,A Python 3.6+ web server and web framework that's written to go fast.,RESTful API,,https://github.com/sanic-org/sanic,True,32,huge-success/sanic,https://github.com/sanic-org/sanic,2016-05-26 04:38:22.000,2024-03-07 07:08:02.000,2024-01-01 13:45:07,1507.0,17632.0,340.0,97.0,1277.0,,MIT,sanic-org/sanic,16882.0,16882.0,sanic,conda-forge/sanic,2024-01-09 17:47:23,23.12.1,70.0,https://pypi.org/project/sanic,780524.0,787509.0,https://anaconda.org/conda-forge/sanic,2024-01-09 20:43:02.096,314330.0,2.0,,
258,Prefect,"A modern workflow orchestration framework that makes it easy to build, schedule and monitor robust data pipelines.",Job Scheduler,,https://github.com/PrefectHQ/prefect,True,32,PrefectHQ/prefect,https://github.com/PrefectHQ/prefect,2018-06-29 21:59:26.000,2024-03-07 01:47:53.000,2024-03-06 22:42:27,1402.0,14198.0,230.0,622.0,3926.0,,Apache-2.0,,4545.0,4545.0,prefect,conda-forge/prefect,2024-03-04 22:01:08,2.16.2,214.0,https://pypi.org/project/prefect,724717.0,737810.0,https://anaconda.org/conda-forge/prefect,2024-03-05 06:14:07.976,602294.0,1.0,,
259,yapf,Yet another Python code formatter from Google.,Code Analysis,,https://github.com/google/yapf,True,32,google/yapf,https://github.com/google/yapf,2015-03-18 18:22:31.000,2024-03-04 05:02:47.000,2024-02-17 00:58:05,871.0,13595.0,153.0,367.0,462.0,,Apache-2.0,,90606.0,90606.0,yapf,conda-forge/yapf,,,26.0,https://pypi.org/project/yapf,5101570.0,5150894.0,https://anaconda.org/conda-forge/yapf,2023-07-26 16:15:22.726,1726367.0,2.0,,
260,pelican,Static site generator that supports Markdown and reST syntax.,Static Site Generator,,https://github.com/getpelican/pelican,True,32,getpelican/pelican,https://github.com/getpelican/pelican,2010-10-16 18:57:40.000,2024-01-29 14:06:19.000,2024-01-29 14:06:18,1781.0,12053.0,456.0,28.0,1615.0,3795.0,AGPL-3.0,,7676.0,7676.0,pelican,conda-forge/pelican,2023-11-15 17:16:41,4.9.1,22.0,https://pypi.org/project/pelican,23162.0,26612.0,https://anaconda.org/conda-forge/pelican,2023-11-27 14:15:58.572,147917.0,1.0,,1024.0
261,dask,A flexible parallel computing library for analytic computing.,Distributed Computing,,https://github.com/dask/dask,True,32,dask/dask,https://github.com/dask/dask,2015-01-04 18:50:00.000,2024-03-07 10:40:52.000,2024-03-07 10:40:49,1626.0,11845.0,594.0,850.0,4115.0,,BSD-3-Clause,,57886.0,57886.0,dask,conda-forge/dask,,,166.0,https://pypi.org/project/dask,7262330.0,7496494.0,https://anaconda.org/conda-forge/dask,2024-02-26 17:58:46.709,10771562.0,2.0,,
262,rq,Simple job queues for Python.,Task Queues,,https://github.com/rq/rq,True,32,rq/rq,https://github.com/rq/rq,2011-11-14 10:53:48.000,2024-03-06 18:10:35.000,2024-02-25 01:10:01,1365.0,9415.0,305.0,169.0,944.0,1833.0,,,15914.0,15914.0,rq,conda-forge/rq,2024-02-24 06:24:33,1.16,28.0,https://pypi.org/project/rq,1707705.0,1710228.0,https://anaconda.org/conda-forge/rq,2023-09-04 10:10:27.153,100946.0,1.0,,
263,PyAutoGUI,PyAutoGUI is a cross-platform GUI automation Python module for human beings.,Testing,,https://github.com/asweigart/pyautogui,True,32,asweigart/pyautogui,https://github.com/asweigart/pyautogui,2014-07-17 23:30:38.000,2024-03-07 09:08:54.000,2023-06-07 11:16:23,1146.0,9327.0,52.0,449.0,230.0,408.0,BSD-3-Clause,,32231.0,32231.0,pyautogui,conda-forge/pyautogui,,,12.0,https://pypi.org/project/pyautogui,678563.0,683872.0,https://anaconda.org/conda-forge/pyautogui,2023-10-16 16:49:29.444,217672.0,2.0,,
264,django-allauth,Authentication app for Django that just works.,Authentication,,https://github.com/pennersr/django-allauth,True,32,pennersr/django-allauth,https://github.com/pennersr/django-allauth,2010-10-10 20:10:52.000,2024-03-07 09:24:46.000,2024-03-07 09:24:45,2821.0,8740.0,686.0,63.0,2098.0,,MIT,,213964.0,213964.0,django-allauth,conda-forge/django-allauth,,,29.0,https://pypi.org/project/django-allauth,844108.0,849005.0,https://anaconda.org/conda-forge/django-allauth,2024-02-09 11:56:42.359,112634.0,2.0,,
265,pip-tools,A set of tools to keep your pinned Python dependencies fresh.,Package Management,,https://github.com/jazzband/pip-tools,True,32,jazzband/pip-tools,https://github.com/jazzband/pip-tools,2012-09-10 08:50:26.000,2024-03-06 19:05:53.000,2024-03-06 11:15:04,529.0,7385.0,207.0,147.0,891.0,,BSD-3-Clause,,26216.0,26216.0,pip-tools,conda-forge/pip-tools,2024-03-06 12:11:59,7.4.1,69.0,https://pypi.org/project/pip-tools,13035238.0,13038247.0,https://anaconda.org/conda-forge/pip-tools,2024-03-06 14:43:42.984,138440.0,1.0,,
266,hypothesis,Hypothesis is an advanced Quickcheck style property based testing library.,Testing,,https://github.com/HypothesisWorks/hypothesis,True,32,HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,2013-03-10 13:51:19.000,2024-03-06 21:54:59.000,2024-03-04 04:04:41,562.0,7180.0,327.0,38.0,1459.0,14131.0,,,25369.0,25369.0,hypothesis,conda-forge/hypothesis,2023-04-26 08:30:52,hypothesis-python-6.74.0,765.0,https://pypi.org/project/hypothesis,6231695.0,6415140.0,https://anaconda.org/conda-forge/hypothesis,2024-03-04 06:22:14.646,8438488.0,2.0,,
267,marshmallow,A lightweight library for converting complex objects to and from simple Python datatypes.,Serialization,,https://github.com/marshmallow-code/marshmallow,True,32,marshmallow-code/marshmallow,https://github.com/marshmallow-code/marshmallow,2013-11-10 21:32:24.000,2024-03-06 15:47:16.000,2024-03-06 15:47:09,608.0,6838.0,208.0,145.0,1048.0,,MIT,,123743.0,123743.0,marshmallow,conda-forge/marshmallow,,,57.0,https://pypi.org/project/marshmallow,43099671.0,43150349.0,https://anaconda.org/conda-forge/marshmallow,2024-03-04 23:34:28.542,2280542.0,1.0,,
268,sh,A full-fledged subprocess replacement for Python.,Processes,,https://github.com/amoffat/sh,True,32,amoffat/sh,https://github.com/amoffat/sh,2012-01-15 05:52:06.000,2024-01-04 14:08:21.000,2024-01-04 14:08:21,483.0,6822.0,97.0,5.0,466.0,1464.0,MIT,,14244.0,14244.0,sh,conda-forge/sh,2023-08-14 08:32:59,2.0.0,11.0,https://pypi.org/project/sh,6175975.0,6180651.0,https://anaconda.org/conda-forge/sh,2023-08-10 02:31:43.807,191749.0,1.0,,
269,xmltodict,Working with XML feel like you are working with JSON.,HTML Manipulation,,https://github.com/martinblech/xmltodict,True,32,martinblech/xmltodict,https://github.com/martinblech/xmltodict,2012-04-17 14:38:21.000,2024-02-02 09:12:11.000,2023-03-12 19:26:01,450.0,5336.0,49.0,83.0,162.0,221.0,MIT,,63694.0,63694.0,xmltodict,conda-forge/xmltodict,,,4.0,https://pypi.org/project/xmltodict,39683028.0,39723443.0,https://anaconda.org/conda-forge/xmltodict,2023-06-16 13:20:35.475,3677855.0,1.0,,
270,websockets,A library for building WebSocket servers and clients with a focus on correctness and simplicity.,WebSocket,,https://github.com/python-websockets/websockets,True,32,aaugustin/websockets,https://github.com/python-websockets/websockets,2013-03-30 08:59:30.000,2024-02-28 10:30:03.000,2024-02-11 20:20:48,492.0,4909.0,71.0,32.0,1038.0,,BSD-3-Clause,python-websockets/websockets,166423.0,166423.0,websockets,conda-forge/websockets,2023-10-21 14:25:02,12.0,38.0,https://pypi.org/project/websockets,26973175.0,27031411.0,https://anaconda.org/conda-forge/websockets,2023-10-21 19:12:20.114,2445946.0,1.0,,
271,XlsxWriter,A Python module for creating Excel .xlsx files.,Specific Formats Processing,,https://github.com/jmcnamara/XlsxWriter,True,32,jmcnamara/XlsxWriter,https://github.com/jmcnamara/XlsxWriter,2013-01-04 01:07:06.000,2024-03-02 01:43:51.000,2024-02-23 23:49:46,610.0,3450.0,52.0,12.0,908.0,1170.0,BSD-2-Clause,,73563.0,73563.0,XlsxWriter,conda-forge/XlsxWriter,,,62.0,https://pypi.org/project/XlsxWriter,16849293.0,16917225.0,https://anaconda.org/conda-forge/XlsxWriter,2023-11-05 19:10:43.834,3124892.0,2.0,,
272,django-storages,A collection of custom storage back ends for Django.,Web Asset Management,,https://github.com/jschneier/django-storages,True,32,jschneier/django-storages,https://github.com/jschneier/django-storages,2014-12-09 00:37:09.000,2024-03-04 10:40:08.000,2023-11-26 16:55:58,788.0,2599.0,258.0,127.0,546.0,1095.0,BSD-3-Clause,,174398.0,174398.0,django-storages,conda-forge/django-storages,,,16.0,https://pypi.org/project/django-storages,3229382.0,3231157.0,https://anaconda.org/conda-forge/django-storages,2023-10-21 14:41:13.604,56800.0,1.0,,
273,VCR.py,Record and replay HTTP interactions on your tests.,Testing,,https://github.com/kevin1024/vcrpy,True,32,kevin1024/vcrpy,https://github.com/kevin1024/vcrpy,2012-05-29 04:52:00.000,2024-03-06 14:18:20.000,2024-03-06 13:40:32,346.0,2575.0,141.0,90.0,290.0,1270.0,MIT,,8429.0,8429.0,vcrpy,conda-forge/vcrpy,2024-01-25 16:15:23,6.0.1,61.0,https://pypi.org/project/vcrpy,1106979.0,1114480.0,https://anaconda.org/conda-forge/vcrpy,2024-02-07 19:44:28.619,330078.0,2.0,,
274,Rope,Rope is a python refactoring library.,Refactoring,,https://github.com/python-rope/rope,True,32,python-rope/rope,https://github.com/python-rope/rope,2013-11-30 15:30:20.000,2024-03-05 10:48:02.000,2024-03-05 10:48:01,160.0,1811.0,81.0,103.0,246.0,3295.0,LGPL-3.0,,72296.0,72296.0,rope,conda-forge/rope,2024-01-18 04:51:10,1.12.0,27.0,https://pypi.org/project/rope,856403.0,890586.0,https://anaconda.org/conda-forge/rope,2024-01-18 06:12:43.442,1401166.0,1.0,10.0,18.0
275,blinker,A fast Python in-process signal/event dispatching system.,Miscellaneous,,https://github.com/pallets-eco/blinker,True,32,jek/blinker,https://github.com/pallets-eco/blinker,2013-07-03 10:32:39.000,2024-02-01 16:09:49.000,2023-11-01 22:06:09,172.0,1647.0,19.0,2.0,45.0,,MIT,pallets-eco/blinker,300517.0,300517.0,blinker,conda-forge/blinker,2023-11-01 22:14:31,1.7.0,7.0,https://pypi.org/project/blinker,35439636.0,36091505.0,https://anaconda.org/conda-forge/blinker,2023-11-02 01:59:07.071,11081767.0,2.0,,30.0
276,MarkupSafe,Implements a XML/HTML/XHTML Markup safe string for Python.,HTML Manipulation,,https://github.com/pallets/markupsafe,True,32,pallets/markupsafe,https://github.com/pallets/markupsafe,2010-06-22 17:22:58.000,2024-03-01 12:36:57.000,2024-02-02 16:59:18,137.0,591.0,42.0,1.0,110.0,,BSD-3-Clause,,1528928.0,1528928.0,markupsafe,conda-forge/markupsafe,2024-02-02 16:31:56,2.1.5,13.0,https://pypi.org/project/markupsafe,165822994.0,166725267.0,https://anaconda.org/conda-forge/markupsafe,2024-02-02 19:37:02.898,37891019.0,1.0,,3723.0
277,TheAlgorithms,All Algorithms implemented in Python.,Algorithms and Design Patterns,,https://github.com/TheAlgorithms/Python,True,31,TheAlgorithms/Python,https://github.com/TheAlgorithms/Python,2016-07-16 09:44:01.000,2024-03-05 08:50:50.000,2024-02-19 22:00:06,42062.0,176321.0,1192.0,29.0,1411.0,3304.0,MIT,,3.0,3.0,Python,conda-forge/Python,,,110.0,https://pypi.org/project/Python,,2645169.0,https://anaconda.org/conda-forge/Python,2024-02-16 21:27:09.000,119032616.0,1.0,,
278,diagrams,Diagram as Code.,Data Visualization,,https://github.com/mingrammer/diagrams,True,31,mingrammer/diagrams,https://github.com/mingrammer/diagrams,2020-02-02 15:23:24.000,2024-03-05 10:49:12.000,2024-01-05 14:42:12,2172.0,34401.0,137.0,292.0,188.0,533.0,MIT,,1359.0,1359.0,diagrams,conda-forge/diagrams,2023-10-30 14:16:37,0.23.4,40.0,https://pypi.org/project/diagrams,165143.0,168981.0,https://anaconda.org/conda-forge/diagrams,2023-10-30 17:06:42.710,176550.0,3.0,,
279,poetry,Python dependency management and packaging made easy.,Package Management,,https://github.com/python-poetry/poetry,True,31,sdispater/poetry,https://github.com/python-poetry/poetry,2018-02-28 15:23:47.000,2024-03-06 19:48:12.000,2024-03-06 08:45:59,2151.0,28899.0,545.0,569.0,5003.0,3110.0,MIT,python-poetry/poetry,,,poetry,conda-forge/poetry,2024-03-02 15:26:36,1.8.2,100.0,https://pypi.org/project/poetry,31907357.0,32165888.0,https://anaconda.org/conda-forge/poetry,2024-03-03 16:09:33.641,1129858.0,3.0,,15405997.0
280,schedule,Python job scheduling for humans.,Job Scheduler,,https://github.com/dbader/schedule,True,31,dbader/schedule,https://github.com/dbader/schedule,2013-05-19 12:51:20.000,2024-01-03 13:33:39.000,2023-12-10 09:31:47,862.0,11396.0,59.0,132.0,295.0,395.0,MIT,,32621.0,32621.0,schedule,conda-forge/schedule,,,5.0,https://pypi.org/project/schedule,1948165.0,1949503.0,https://anaconda.org/conda-forge/schedule,2023-10-02 12:55:42.807,50881.0,2.0,,
281,Theano,A library for fast numerical computation.,Deep Learning,,https://github.com/Theano/Theano,True,31,Theano/Theano,https://github.com/Theano/Theano,2011-08-10 03:48:06.000,2024-01-15 03:16:24.000,2024-01-15 03:16:24,2409.0,9849.0,386.0,593.0,2087.0,28133.0,,,14822.0,14822.0,Theano,conda-forge/Theano,,,8.0,https://pypi.org/project/Theano,361736.0,387753.0,https://anaconda.org/conda-forge/Theano,2023-06-16 13:23:49.668,2393594.0,3.0,,
282,fuzzywuzzy,Fuzzy String Matching.,Text Processing,,https://github.com/seatgeek/fuzzywuzzy,True,31,seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,2011-07-08 19:32:34.000,2023-06-16 13:22:53.603,2021-09-09 20:54:41,870.0,9074.0,70.0,83.0,103.0,384.0,GPL-2.0,,23015.0,23015.0,fuzzywuzzy,conda-forge/fuzzywuzzy,2020-02-13 22:14:12,0.18.0,23.0,https://pypi.org/project/fuzzywuzzy,5715926.0,5721616.0,https://anaconda.org/conda-forge/fuzzywuzzy,2023-06-16 13:22:53.603,523549.0,2.0,,
283,django-debug-toolbar,Display various debug information for Django.,Debugging Tools,,https://github.com/jazzband/django-debug-toolbar,True,31,jazzband/django-debug-toolbar,https://github.com/jazzband/django-debug-toolbar,2008-08-28 06:58:04.000,2024-03-05 14:25:24.000,2024-03-05 11:47:01,902.0,7850.0,283.0,68.0,811.0,,BSD-3-Clause,,84937.0,84937.0,django-debug-toolbar,conda-forge/django-debug-toolbar,2024-02-01 19:35:16,4.3,30.0,https://pypi.org/project/django-debug-toolbar,2656851.0,2661004.0,https://anaconda.org/conda-forge/django-debug-toolbar,2024-02-02 17:35:23.617,174405.0,1.0,,213.0
284,PyPDF2,"A library capable of splitting, merging and transforming PDF pages.",Specific Formats Processing,,https://github.com/py-pdf/pypdf,True,31,mstamy2/PyPDF2,https://github.com/py-pdf/pypdf,2012-01-06 17:13:38.000,2024-03-06 21:18:43.000,2024-03-06 12:04:58,1185.0,7134.0,223.0,90.0,918.0,,,py-pdf/pypdf,69743.0,69743.0,PyPDF2,conda-forge/PyPDF2,2024-03-03 11:50:05,4.1.0,95.0,https://pypi.org/project/PyPDF2,5783251.0,5788865.0,https://anaconda.org/conda-forge/PyPDF2,2023-06-16 13:17:51.041,522111.0,2.0,,
285,boltons,A set of pure-Python utilities.,Miscellaneous,,https://github.com/mahmoud/boltons,True,31,mahmoud/boltons,https://github.com/mahmoud/boltons,2013-02-20 06:17:12.000,2024-02-03 19:08:30.000,2024-01-15 07:50:50,345.0,6383.0,89.0,53.0,106.0,1535.0,,,6503.0,6503.0,boltons,conda-forge/boltons,2023-10-31 18:32:53,23.0.0,20.0,https://pypi.org/project/boltons,3630078.0,3722943.0,https://anaconda.org/conda-forge/boltons,2023-12-21 10:34:46.923,4178952.0,3.0,,25.0
