,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,contributor_count,open_issue_count,closed_issue_count,commit_count,license,updated_github_id,dependent_project_count,github_dependent_project_count,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads
246,scapy,A brilliant packet manipulation library.,Hardware,,https://github.com/secdev/scapy,True,33,secdev/scapy,https://github.com/secdev/scapy,2015-10-01 17:06:46.000,2024-02-27 22:01:36.000,2024-02-26 21:02:55,1897.0,9861.0,462.0,62.0,1482.0,6399.0,GPL-2.0,,13481.0,13481.0,scapy,conda-forge/scapy,2022-12-25 10:20:36,2.5.0,13.0,https://pypi.org/project/scapy,2249019.0,2251034.0,https://anaconda.org/conda-forge/scapy,2023-06-16 16:15:58.809,110826.0,1.0,,
247,paramiko,The leading native Python SSHv2 protocol library.,Cryptography,,https://github.com/paramiko/paramiko,True,33,paramiko/paramiko,https://github.com/paramiko/paramiko,2009-02-02 03:41:08.000,2024-02-18 03:40:51.000,2024-02-11 03:17:05,1875.0,8735.0,187.0,796.0,789.0,,LGPL-2.1,,91414.0,91414.0,paramiko,conda-forge/paramiko,,,30.0,https://pypi.org/project/paramiko,50240704.0,50338742.0,https://anaconda.org/conda-forge/paramiko,2023-12-19 20:01:44.239,4215675.0,1.0,,
248,pydub,Manipulate audio with a simple and easy high level interface.,Audio,,https://github.com/jiaaro/pydub,True,33,jiaaro/pydub,https://github.com/jiaaro/pydub,2011-05-02 18:42:38.000,2024-02-18 16:55:03.000,2022-12-08 17:49:19,976.0,8177.0,95.0,286.0,270.0,746.0,MIT,,50875.0,50875.0,pydub,conda-forge/pydub,2021-03-10 02:10:41,0.25.1,31.0,https://pypi.org/project/pydub,4041533.0,4042861.0,https://anaconda.org/conda-forge/pydub,2023-06-16 16:12:25.533,82372.0,1.0,,
249,PyMySQL,A pure Python MySQL driver compatible to mysql-python.,Database Drivers,,https://github.com/PyMySQL/PyMySQL,True,33,PyMySQL/PyMySQL,https://github.com/PyMySQL/PyMySQL,2011-07-27 17:38:47.000,2024-02-14 18:14:42.000,2024-02-02 08:16:41,1360.0,7503.0,124.0,12.0,637.0,,MIT,,207901.0,207901.0,PyMySQL,conda-forge/PyMySQL,2023-06-26 05:34:54,1.1.0,12.0,https://pypi.org/project/PyMySQL,41161218.0,41191404.0,https://anaconda.org/conda-forge/PyMySQL,2023-06-26 13:59:27.383,1298004.0,2.0,,
250,flask-restful,Quickly building REST APIs for Flask.,RESTful API,,https://github.com/flask-restful/flask-restful,True,33,flask-restful/flask-restful,https://github.com/flask-restful/flask-restful,2012-10-12 00:08:51.000,2024-02-13 19:13:39.000,2023-05-21 03:47:13,1002.0,6746.0,161.0,98.0,458.0,837.0,BSD-3-Clause,,104002.0,104002.0,flask-restful,conda-forge/flask-restful,2014-03-04 22:01:44,0.2.12,6.0,https://pypi.org/project/flask-restful,1722617.0,1724634.0,https://anaconda.org/conda-forge/flask-restful,2023-06-16 13:21:11.595,179564.0,2.0,,
251,Pendulum,Python datetimes made easy.,Date and Time,,https://github.com/sdispater/pendulum,True,33,sdispater/pendulum,https://github.com/sdispater/pendulum,2016-06-27 23:37:53.000,2024-02-06 20:38:32.000,2023-12-16 21:30:31,351.0,5982.0,96.0,192.0,321.0,835.0,MIT,,25671.0,25671.0,pendulum,conda-forge/pendulum,2023-12-16 21:12:56,3.0.0,48.0,https://pypi.org/project/pendulum,21899749.0,21921087.0,https://anaconda.org/conda-forge/pendulum,2024-01-07 18:54:51.714,917335.0,1.0,,533.0
252,trio,A friendly library for async concurrency and I/O.,Asynchronous Programming,,https://github.com/python-trio/trio,True,33,python-trio/trio,https://github.com/python-trio/trio,2017-01-16 04:45:25.000,2024-02-29 05:13:27.000,2024-02-29 05:13:27,309.0,5789.0,158.0,283.0,493.0,5639.0,,,53211.0,53211.0,trio,conda-forge/trio,2024-01-10 03:33:09,0.24.0,25.0,https://pypi.org/project/trio,12824320.0,12862793.0,https://anaconda.org/conda-forge/trio,2024-01-10 10:43:54.609,1500452.0,3.0,,
253,tablib,"A module for Tabular Datasets in XLS, CSV, JSON, YAML.",Specific Formats Processing,,https://github.com/jazzband/tablib,True,33,jazzband/tablib,https://github.com/jazzband/tablib,2011-03-28 02:36:50.000,2024-02-25 11:23:50.000,2024-02-25 08:36:53,552.0,4490.0,125.0,28.0,222.0,1189.0,MIT,,93713.0,93713.0,tablib,conda-forge/tablib,2023-06-11 17:06:31,3.5.0,16.0,https://pypi.org/project/tablib,1906400.0,1907483.0,https://anaconda.org/conda-forge/tablib,2023-06-12 13:40:38.968,94294.0,1.0,,
254,responses,A utility library for mocking out the requests Python library.,Testing,,https://github.com/getsentry/responses,True,33,getsentry/responses,https://github.com/getsentry/responses,2013-11-15 23:28:18.000,2024-02-15 16:45:35.000,2024-02-15 16:45:23,317.0,4018.0,125.0,8.0,288.0,754.0,Apache-2.0,,34634.0,34634.0,responses,conda-forge/responses,2024-02-13 21:15:47,0.25.0,43.0,https://pypi.org/project/responses,17777535.0,17824618.0,https://anaconda.org/conda-forge/responses,2024-02-14 01:13:01.170,2071646.0,1.0,,206.0
255,itsdangerous,Various helpers to pass trusted data to untrusted environments.,Miscellaneous,,https://github.com/pallets/itsdangerous,True,33,pallets/itsdangerous,https://github.com/pallets/itsdangerous,2011-06-24 00:09:55.000,2024-02-05 20:28:57.000,2023-09-06 16:00:46,210.0,2805.0,42.0,1.0,109.0,,BSD-3-Clause,,1014868.0,1014868.0,itsdangerous,conda-forge/itsdangerous,2022-03-24 15:14:38,2.1.2,7.0,https://pypi.org/project/itsdangerous,47212818.0,47288494.0,https://anaconda.org/conda-forge/itsdangerous,2023-06-16 13:24:58.387,6810874.0,1.0,,
256,sanic,A Python 3.6+ web server and web framework that's written to go fast.,RESTful API,,https://github.com/sanic-org/sanic,True,32,huge-success/sanic,https://github.com/sanic-org/sanic,2016-05-26 04:38:22.000,2024-02-29 09:41:34.000,2024-01-01 13:45:07,1504.0,17623.0,340.0,98.0,1276.0,,MIT,sanic-org/sanic,16851.0,16851.0,sanic,conda-forge/sanic,2024-01-09 17:47:23,23.12.1,70.0,https://pypi.org/project/sanic,776578.0,783720.0,https://anaconda.org/conda-forge/sanic,2024-01-09 20:43:02.096,314262.0,2.0,,
257,Prefect,"A modern workflow orchestration framework that makes it easy to build, schedule and monitor robust data pipelines.",Job Scheduler,,https://github.com/PrefectHQ/prefect,True,32,PrefectHQ/prefect,https://github.com/PrefectHQ/prefect,2018-06-29 21:59:26.000,2024-02-29 00:25:24.000,2024-02-29 00:25:23,1398.0,14144.0,229.0,626.0,3899.0,,Apache-2.0,,4513.0,4513.0,prefect,conda-forge/prefect,2024-02-23 00:47:48,2.16.0,212.0,https://pypi.org/project/prefect,733439.0,746788.0,https://anaconda.org/conda-forge/prefect,2024-02-23 02:46:02.197,600738.0,1.0,,
258,yapf,Yet another Python code formatter from Google.,Code Analysis,,https://github.com/google/yapf,True,32,google/yapf,https://github.com/google/yapf,2015-03-18 18:22:31.000,2024-02-23 16:01:14.000,2024-02-17 00:58:05,870.0,13580.0,153.0,367.0,462.0,,Apache-2.0,,90306.0,90306.0,yapf,conda-forge/yapf,,,26.0,https://pypi.org/project/yapf,5163258.0,5213935.0,https://anaconda.org/conda-forge/yapf,2023-07-26 16:15:22.726,1723035.0,2.0,,
259,pelican,Static site generator that supports Markdown and reST syntax.,Static Site Generator,,https://github.com/getpelican/pelican,True,32,getpelican/pelican,https://github.com/getpelican/pelican,2010-10-16 18:57:40.000,2024-01-29 14:06:19.000,2024-01-29 14:06:18,1780.0,12038.0,456.0,28.0,1615.0,3795.0,AGPL-3.0,,7659.0,7659.0,pelican,conda-forge/pelican,2023-11-15 17:16:41,4.9.1,22.0,https://pypi.org/project/pelican,21082.0,24613.0,https://anaconda.org/conda-forge/pelican,2023-11-27 14:15:58.572,147877.0,1.0,,1020.0
260,dask,A flexible parallel computing library for analytic computing.,Distributed Computing,,https://github.com/dask/dask,True,32,dask/dask,https://github.com/dask/dask,2015-01-04 18:50:00.000,2024-02-29 10:55:22.000,2024-02-28 13:33:42,1625.0,11826.0,593.0,854.0,4105.0,,BSD-3-Clause,,57638.0,57638.0,dask,conda-forge/dask,,,166.0,https://pypi.org/project/dask,7287849.0,7526767.0,https://anaconda.org/conda-forge/dask,2024-02-26 17:58:46.709,10751310.0,2.0,,
261,rq,Simple job queues for Python.,Task Queues,,https://github.com/rq/rq,True,32,rq/rq,https://github.com/rq/rq,2011-11-14 10:53:48.000,2024-02-26 09:36:09.000,2024-02-25 01:10:01,1367.0,9402.0,305.0,168.0,944.0,1833.0,,,15862.0,15862.0,rq,conda-forge/rq,2024-02-24 06:24:33,1.16,28.0,https://pypi.org/project/rq,1613166.0,1615751.0,https://anaconda.org/conda-forge/rq,2023-09-04 10:10:27.153,100828.0,1.0,,
262,PyAutoGUI,PyAutoGUI is a cross-platform GUI automation Python module for human beings.,Testing,,https://github.com/asweigart/pyautogui,True,32,asweigart/pyautogui,https://github.com/asweigart/pyautogui,2014-07-17 23:30:38.000,2024-01-25 23:51:52.000,2023-06-07 11:16:23,1142.0,9296.0,52.0,449.0,230.0,408.0,BSD-3-Clause,,32013.0,32013.0,pyautogui,conda-forge/pyautogui,,,12.0,https://pypi.org/project/pyautogui,688140.0,693575.0,https://anaconda.org/conda-forge/pyautogui,2023-10-16 16:49:29.444,217420.0,2.0,,
263,pip-tools,A set of tools to keep your pinned Python dependencies fresh.,Package Management,,https://github.com/jazzband/pip-tools,True,32,jazzband/pip-tools,https://github.com/jazzband/pip-tools,2012-09-10 08:50:26.000,2024-02-26 09:26:07.000,2024-02-21 18:00:48,529.0,7374.0,206.0,146.0,888.0,,BSD-3-Clause,,26069.0,26069.0,pip-tools,conda-forge/pip-tools,2024-02-16 14:07:31,7.4.0,68.0,https://pypi.org/project/pip-tools,12725286.0,12728350.0,https://anaconda.org/conda-forge/pip-tools,2024-02-16 16:10:37.235,137920.0,1.0,,
264,hypothesis,Hypothesis is an advanced Quickcheck style property based testing library.,Testing,,https://github.com/HypothesisWorks/hypothesis,True,32,HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,2013-03-10 13:51:19.000,2024-02-29 13:19:28.330,2024-02-29 11:30:14,560.0,7166.0,325.0,37.0,1458.0,14063.0,,,25213.0,25213.0,hypothesis,conda-forge/hypothesis,2023-04-26 08:30:52,hypothesis-python-6.74.0,763.0,https://pypi.org/project/hypothesis,6122986.0,6310249.0,https://anaconda.org/conda-forge/hypothesis,2024-02-29 13:19:28.330,8426856.0,2.0,,
265,marshmallow,A lightweight library for converting complex objects to and from simple Python datatypes.,Serialization,,https://github.com/marshmallow-code/marshmallow,True,32,marshmallow-code/marshmallow,https://github.com/marshmallow-code/marshmallow,2013-11-10 21:32:24.000,2024-02-26 21:15:34.229,2024-02-26 19:43:44,608.0,6831.0,208.0,145.0,1047.0,,MIT,,122535.0,122535.0,marshmallow,conda-forge/marshmallow,,,56.0,https://pypi.org/project/marshmallow,41804043.0,41855702.0,https://anaconda.org/conda-forge/marshmallow,2024-02-26 21:15:34.229,2273012.0,1.0,,
266,sh,A full-fledged subprocess replacement for Python.,Processes,,https://github.com/amoffat/sh,True,32,amoffat/sh,https://github.com/amoffat/sh,2012-01-15 05:52:06.000,2024-01-04 14:08:21.000,2024-01-04 14:08:21,483.0,6817.0,97.0,5.0,466.0,1464.0,MIT,,14202.0,14202.0,sh,conda-forge/sh,2023-08-14 08:32:59,2.0.0,11.0,https://pypi.org/project/sh,6003121.0,6007910.0,https://anaconda.org/conda-forge/sh,2023-08-10 02:31:43.807,191572.0,1.0,,
267,xmltodict,Working with XML feel like you are working with JSON.,HTML Manipulation,,https://github.com/martinblech/xmltodict,True,32,martinblech/xmltodict,https://github.com/martinblech/xmltodict,2012-04-17 14:38:21.000,2024-02-02 09:12:11.000,2023-03-12 19:26:01,449.0,5327.0,49.0,83.0,162.0,221.0,MIT,,63417.0,63417.0,xmltodict,conda-forge/xmltodict,,,4.0,https://pypi.org/project/xmltodict,36433503.0,36474226.0,https://anaconda.org/conda-forge/xmltodict,2023-06-16 13:20:35.475,3665080.0,1.0,,
268,websockets,A library for building WebSocket servers and clients with a focus on correctness and simplicity.,WebSocket,,https://github.com/python-websockets/websockets,True,32,aaugustin/websockets,https://github.com/python-websockets/websockets,2013-03-30 08:59:30.000,2024-02-28 10:30:03.000,2024-02-11 20:20:48,493.0,4895.0,71.0,30.0,1038.0,,BSD-3-Clause,python-websockets/websockets,164718.0,164718.0,websockets,conda-forge/websockets,2023-10-21 14:25:02,12.0,38.0,https://pypi.org/project/websockets,25875078.0,25934557.0,https://anaconda.org/conda-forge/websockets,2023-10-21 19:12:20.114,2438669.0,1.0,,
269,XlsxWriter,A Python module for creating Excel .xlsx files.,Specific Formats Processing,,https://github.com/jmcnamara/XlsxWriter,True,32,jmcnamara/XlsxWriter,https://github.com/jmcnamara/XlsxWriter,2013-01-04 01:07:06.000,2024-02-23 23:49:52.000,2024-02-23 23:49:46,610.0,3441.0,52.0,9.0,907.0,1170.0,BSD-2-Clause,,73196.0,73196.0,XlsxWriter,conda-forge/XlsxWriter,,,62.0,https://pypi.org/project/XlsxWriter,16573975.0,16643281.0,https://anaconda.org/conda-forge/XlsxWriter,2023-11-05 19:10:43.834,3118791.0,2.0,,
270,django-storages,A collection of custom storage back ends for Django.,Web Asset Management,,https://github.com/jschneier/django-storages,True,32,jschneier/django-storages,https://github.com/jschneier/django-storages,2014-12-09 00:37:09.000,2024-02-27 18:43:32.000,2023-11-26 16:55:58,786.0,2595.0,258.0,125.0,546.0,1095.0,BSD-3-Clause,,173922.0,173922.0,django-storages,conda-forge/django-storages,,,16.0,https://pypi.org/project/django-storages,3173974.0,3175805.0,https://anaconda.org/conda-forge/django-storages,2023-10-21 14:41:13.604,56761.0,1.0,,
271,VCR.py,Record and replay HTTP interactions on your tests.,Testing,,https://github.com/kevin1024/vcrpy,True,32,kevin1024/vcrpy,https://github.com/kevin1024/vcrpy,2012-05-29 04:52:00.000,2024-02-28 20:02:10.000,2024-02-28 19:38:23,346.0,2572.0,141.0,89.0,290.0,1267.0,MIT,,8413.0,8413.0,vcrpy,conda-forge/vcrpy,2024-01-25 16:15:23,6.0.1,61.0,https://pypi.org/project/vcrpy,1104519.0,1112185.0,https://anaconda.org/conda-forge/vcrpy,2024-02-07 19:44:28.619,329657.0,2.0,,
272,Rope,Rope is a python refactoring library.,Refactoring,,https://github.com/python-rope/rope,True,32,python-rope/rope,https://github.com/python-rope/rope,2013-11-30 15:30:20.000,2024-02-28 07:21:01.000,2024-02-28 07:21:00,160.0,1809.0,81.0,103.0,246.0,3286.0,LGPL-3.0,,72177.0,72177.0,rope,conda-forge/rope,2024-01-18 04:51:10,1.12.0,27.0,https://pypi.org/project/rope,841005.0,875969.0,https://anaconda.org/conda-forge/rope,2024-01-18 06:12:43.442,1397951.0,1.0,10.0,16.0
273,voluptuous,A Python data validation library.,Data Validation,,https://github.com/alecthomas/voluptuous,True,32,alecthomas/voluptuous,https://github.com/alecthomas/voluptuous,2010-07-15 09:55:10.000,2024-02-19 02:58:43.000,2024-02-02 20:44:49,209.0,1798.0,96.0,37.0,211.0,482.0,BSD-3-Clause,,15269.0,15269.0,voluptuous,conda-forge/voluptuous,2024-02-03 11:18:50,0.14.2,15.0,https://pypi.org/project/voluptuous,3267836.0,3276679.0,https://anaconda.org/conda-forge/voluptuous,2024-02-03 13:43:43.942,344892.0,2.0,,
274,blinker,A fast Python in-process signal/event dispatching system.,Miscellaneous,,https://github.com/pallets-eco/blinker,True,32,jek/blinker,https://github.com/pallets-eco/blinker,2013-07-03 10:32:39.000,2024-02-01 16:09:49.000,2023-11-01 22:06:09,172.0,1644.0,19.0,2.0,45.0,,MIT,pallets-eco/blinker,296394.0,296394.0,blinker,conda-forge/blinker,2023-11-01 22:14:31,1.7.0,7.0,https://pypi.org/project/blinker,35372772.0,36063068.0,https://anaconda.org/conda-forge/blinker,2023-11-02 01:59:07.071,11044729.0,2.0,,29.0
275,MarkupSafe,Implements a XML/HTML/XHTML Markup safe string for Python.,HTML Manipulation,,https://github.com/pallets/markupsafe,True,32,pallets/markupsafe,https://github.com/pallets/markupsafe,2010-06-22 17:22:58.000,2024-02-02 19:37:02.898,2024-02-02 16:59:18,136.0,589.0,42.0,1.0,110.0,,BSD-3-Clause,,1521016.0,1521016.0,markupsafe,conda-forge/markupsafe,2024-02-02 16:31:56,2.1.5,13.0,https://pypi.org/project/markupsafe,163828373.0,164749249.0,https://anaconda.org/conda-forge/markupsafe,2024-02-02 19:37:02.898,37751802.0,1.0,,3439.0
276,TheAlgorithms,All Algorithms implemented in Python.,Algorithms and Design Patterns,,https://github.com/TheAlgorithms/Python,True,31,TheAlgorithms/Python,https://github.com/TheAlgorithms/Python,2016-07-16 09:44:01.000,2024-02-27 04:38:06.000,2024-02-19 22:00:06,42051.0,176164.0,1192.0,28.0,1411.0,3304.0,MIT,,3.0,3.0,Python,conda-forge/Python,,,110.0,https://pypi.org/project/Python,,2695054.0,https://anaconda.org/conda-forge/Python,2024-02-16 21:27:09.000,118582401.0,1.0,,
277,diagrams,Diagram as Code.,Data Visualization,,https://github.com/mingrammer/diagrams,True,31,mingrammer/diagrams,https://github.com/mingrammer/diagrams,2020-02-02 15:23:24.000,2024-02-27 09:30:33.000,2024-01-05 14:42:12,2166.0,34347.0,137.0,291.0,188.0,533.0,MIT,,1353.0,1353.0,diagrams,conda-forge/diagrams,2023-10-30 14:16:37,0.23.4,40.0,https://pypi.org/project/diagrams,160322.0,164244.0,https://anaconda.org/conda-forge/diagrams,2023-10-30 17:06:42.710,176531.0,3.0,,
278,poetry,Python dependency management and packaging made easy.,Package Management,,https://github.com/python-poetry/poetry,True,31,sdispater/poetry,https://github.com/python-poetry/poetry,2018-02-28 15:23:47.000,2024-02-29 14:25:02.000,2024-02-29 14:25:01,2119.0,28727.0,543.0,609.0,4951.0,3110.0,MIT,python-poetry/poetry,,,poetry,conda-forge/poetry,2024-02-26 16:12:49,1.8.1,100.0,https://pypi.org/project/poetry,30981501.0,31236954.0,https://anaconda.org/conda-forge/poetry,2024-02-26 19:34:38.763,1125913.0,3.0,,15400984.0
279,beets,A music library manager and [MusicBrainz](https://musicbrainz.org/) tagger.,Audio,,https://github.com/beetbox/beets,True,31,beetbox/beets,https://github.com/beetbox/beets,2010-08-09 23:17:20.000,2024-02-25 06:48:37.000,2024-02-21 12:33:46,1754.0,12287.0,563.0,532.0,2166.0,11571.0,MIT,,364.0,364.0,beets,conda-forge/beets,2021-11-27 16:44:38,1.6.0,33.0,https://pypi.org/project/beets,8199.0,8322.0,https://anaconda.org/conda-forge/beets,2023-06-18 08:43:08.979,741.0,1.0,,9071.0
280,schedule,Python job scheduling for humans.,Job Scheduler,,https://github.com/dbader/schedule,True,31,dbader/schedule,https://github.com/dbader/schedule,2013-05-19 12:51:20.000,2024-01-03 13:33:39.000,2023-12-10 09:31:47,862.0,11388.0,59.0,132.0,295.0,395.0,MIT,,32444.0,32444.0,schedule,conda-forge/schedule,,,5.0,https://pypi.org/project/schedule,1900151.0,1901514.0,https://anaconda.org/conda-forge/schedule,2023-10-02 12:55:42.807,50456.0,2.0,,
281,Theano,A library for fast numerical computation.,Deep Learning,,https://github.com/Theano/Theano,True,31,Theano/Theano,https://github.com/Theano/Theano,2011-08-10 03:48:06.000,2024-01-15 03:16:24.000,2024-01-15 03:16:24,2409.0,9846.0,386.0,593.0,2087.0,28133.0,,,14804.0,14804.0,Theano,conda-forge/Theano,,,8.0,https://pypi.org/project/Theano,320170.0,346467.0,https://anaconda.org/conda-forge/Theano,2023-06-16 13:23:49.668,2393046.0,3.0,,
282,fuzzywuzzy,Fuzzy String Matching.,Text Processing,,https://github.com/seatgeek/fuzzywuzzy,True,31,seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,2011-07-08 19:32:34.000,2023-06-16 13:22:53.603,2021-09-09 20:54:41,871.0,9070.0,70.0,83.0,103.0,384.0,GPL-2.0,,22903.0,22903.0,fuzzywuzzy,conda-forge/fuzzywuzzy,2020-02-13 22:14:12,0.18.0,23.0,https://pypi.org/project/fuzzywuzzy,5234483.0,5240231.0,https://anaconda.org/conda-forge/fuzzywuzzy,2023-06-16 13:22:53.603,523105.0,2.0,,
283,django-debug-toolbar,Display various debug information for Django.,Debugging Tools,,https://github.com/jazzband/django-debug-toolbar,True,31,jazzband/django-debug-toolbar,https://github.com/jazzband/django-debug-toolbar,2008-08-28 06:58:04.000,2024-02-29 12:04:27.000,2024-02-22 20:42:50,901.0,7833.0,283.0,68.0,811.0,,BSD-3-Clause,,84602.0,84602.0,django-debug-toolbar,conda-forge/django-debug-toolbar,2024-02-01 19:35:16,4.3,30.0,https://pypi.org/project/django-debug-toolbar,2623690.0,2627943.0,https://anaconda.org/conda-forge/django-debug-toolbar,2024-02-02 17:35:23.617,174354.0,1.0,,213.0
284,PyPDF2,"A library capable of splitting, merging and transforming PDF pages.",Specific Formats Processing,,https://github.com/py-pdf/pypdf,True,31,mstamy2/PyPDF2,https://github.com/py-pdf/pypdf,2012-01-06 17:13:38.000,2024-02-29 11:01:39.000,2024-02-29 10:58:39,1181.0,7097.0,223.0,90.0,914.0,,,py-pdf/pypdf,69008.0,69008.0,PyPDF2,conda-forge/PyPDF2,2024-02-18 15:45:16,4.0.2,94.0,https://pypi.org/project/PyPDF2,5565924.0,5571580.0,https://anaconda.org/conda-forge/PyPDF2,2023-06-16 13:17:51.041,520374.0,2.0,,
285,boltons,A set of pure-Python utilities.,Miscellaneous,,https://github.com/mahmoud/boltons,True,31,mahmoud/boltons,https://github.com/mahmoud/boltons,2013-02-20 06:17:12.000,2024-02-03 19:08:30.000,2024-01-15 07:50:50,345.0,6377.0,89.0,53.0,106.0,1535.0,,,6453.0,6453.0,boltons,conda-forge/boltons,2023-10-31 18:32:53,23.0.0,20.0,https://pypi.org/project/boltons,3426607.0,3520747.0,https://anaconda.org/conda-forge/boltons,2023-12-21 10:34:46.923,4142191.0,3.0,,25.0
286,django-crispy-forms,A Django app which lets you create beautiful forms in a very elegant and DRY way.,Forms,,https://github.com/django-crispy-forms/django-crispy-forms,True,31,django-crispy-forms/django-crispy-forms,https://github.com/django-crispy-forms/django-crispy-forms,2011-11-01 11:48:03.000,2024-02-08 10:38:47.000,2023-11-03 12:08:09,699.0,4876.0,225.0,49.0,635.0,,MIT,,137834.0,137834.0,django-crispy-forms,conda-forge/django-crispy-forms,2023-10-15 09:24:57,2.1,23.0,https://pypi.org/project/django-crispy-forms,1091939.0,1094284.0,https://anaconda.org/conda-forge/django-crispy-forms,2023-10-15 12:16:27.870,91459.0,1.0,,
287,django-haystack,Modular search for Django.,Search,,https://github.com/django-haystack/django-haystack,True,31,django-haystack/django-haystack,https://github.com/django-haystack/django-haystack,2009-01-29 20:23:57.000,2024-02-20 04:54:00.000,2024-02-20 04:53:59,1211.0,3527.0,214.0,432.0,749.0,1880.0,,,9514.0,9514.0,django-haystack,conda-forge/django-haystack,2023-12-07 17:10:09,3.2.1,13.0,https://pypi.org/project/django-haystack,141512.0,147318.0,https://anaconda.org/conda-forge/django-haystack,2024-02-11 15:33:14.217,5806.0,1.0,,
288,schema,A library for validating Python data structures.,Data Validation,,https://github.com/keleshev/schema,True,31,keleshev/schema,https://github.com/keleshev/schema,2012-08-19 18:56:20.000,2024-01-06 17:58:42.000,2024-01-06 17:58:42,198.0,2821.0,67.0,80.0,74.0,429.0,MIT,,8290.0,8290.0,schema,conda-forge/schema,2021-12-01 20:51:57,0.7.5,11.0,https://pypi.org/project/schema,10675449.0,10677987.0,https://anaconda.org/conda-forge/schema,2023-06-16 16:16:09.653,139593.0,2.0,,
289,splinter,Open source tool for testing web applications.,Testing,,https://github.com/cobrateam/splinter,True,31,cobrateam/splinter,https://github.com/cobrateam/splinter,2010-09-18 20:59:15.000,2024-02-28 23:03:48.000,2024-02-26 19:05:08,493.0,2676.0,180.0,41.0,482.0,2277.0,BSD-3-Clause,,6658.0,6658.0,splinter,conda-forge/splinter,2023-01-17 23:34:20,0.19.0,14.0,https://pypi.org/project/splinter,137155.0,137155.0,https://anaconda.org/conda-forge/splinter,,,2.0,,
290,python-decouple,Strict separation of settings from code.,Configuration,,https://github.com/HBNetwork/python-decouple,True,31,henriquebastos/python-decouple,https://github.com/HBNetwork/python-decouple,2014-02-25 04:16:08.000,2024-01-20 20:30:56.000,2024-01-01 17:54:57,190.0,2646.0,36.0,4.0,90.0,200.0,MIT,HBNetwork/python-decouple,123386.0,123386.0,python-decouple,conda-forge/python-decouple,2023-03-01 19:38:11,3.8,8.0,https://pypi.org/project/python-decouple,2415379.0,2416379.0,https://anaconda.org/conda-forge/python-decouple,2023-06-16 13:21:51.317,77069.0,1.0,,12.0
291,wemake-python-styleguide,The strictest and most opinionated python linter ever.,Code Analysis,,https://github.com/wemake-services/wemake-python-styleguide,True,31,wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,2018-03-09 21:04:25.000,2024-02-29 07:40:42.000,2024-02-28 07:55:03,373.0,2380.0,183.0,109.0,962.0,2382.0,MIT,,16123.0,16123.0,wemake-python-styleguide,conda-forge/wemake-python-styleguide,2023-05-31 14:30:27,0.18.0,55.0,https://pypi.org/project/wemake-python-styleguide,164448.0,164448.0,https://anaconda.org/conda-forge/wemake-python-styleguide,,,2.0,,
292,shortuuid,"A generator library for concise, unambiguous and URL-safe UUIDs.",Text Processing,,https://github.com/skorokithakis/shortuuid,True,31,skorokithakis/shortuuid,https://github.com/skorokithakis/shortuuid,2011-01-08 13:00:43.000,2024-02-29 05:48:16.089,2024-02-28 23:17:33,106.0,1976.0,33.0,1.0,62.0,173.0,BSD-3-Clause,,22553.0,22553.0,shortuuid,conda-forge/shortuuid,2020-03-06 11:40:22,1.0.0,12.0,https://pypi.org/project/shortuuid,3830173.0,3841002.0,https://anaconda.org/conda-forge/shortuuid,2024-02-29 05:48:16.089,433164.0,2.0,,
293,prospector,A tool to analyse Python code.,Code Analysis,,https://github.com/landscapeio/prospector,True,31,PyCQA/prospector,https://github.com/landscapeio/prospector,2013-08-05 07:26:30.000,2024-02-21 19:45:27.000,2023-10-18 06:21:56,167.0,1895.0,90.0,59.0,315.0,1396.0,GPL-2.0,landscapeio/prospector,4778.0,4778.0,prospector,conda-forge/prospector,2023-10-18 06:22:58,1.10.3,53.0,https://pypi.org/project/prospector,988042.0,990614.0,https://anaconda.org/conda-forge/prospector,2023-10-19 14:14:48.980,100330.0,2.0,,
294,django-pipeline,An asset packaging library for Django.,Web Asset Management,,https://github.com/jazzband/django-pipeline,True,31,jazzband/django-pipeline,https://github.com/jazzband/django-pipeline,2011-06-03 19:01:34.000,2024-01-15 14:16:52.000,2024-01-15 14:16:52,348.0,1490.0,177.0,116.0,327.0,1214.0,MIT,,2414.0,2414.0,django-pipeline,conda-forge/django-pipeline,2024-01-15 14:29:18,3.0.0,13.0,https://pypi.org/project/django-pipeline,129764.0,129764.0,https://anaconda.org/conda-forge/django-pipeline,,,2.0,,
